obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2020-09-15 00:0",-0.929717681602772,1.25132462393729,1.55784283342407
"2020-09-16 00:0",-1.00105711551212,1.17198903125984,1.50125353573904
"2020-09-17 00:0",-0.987274110921341,1.15205408292745,1.50041109487136
"2020-09-18 00:0",-0.975757369640468,1.12829110849998,1.45544680689277
"2020-09-21 00:0",-0.956712618944377,0.990059147355686,1.39198411368023
"2020-09-22 00:0",-0.966185789278582,1.01251140322009,1.40475126276349
"2020-09-23 00:0",-1.00430403996794,1.03166602377276,1.41748862041941
"2020-09-24 00:0",-0.975091146457852,0.976873645554774,1.38031097370545
"2020-09-25 00:0",-0.97941319329403,0.948214197692357,1.36287605737886
"2020-09-28 00:0",-0.949917894325101,0.940902914182062,1.35175153724134
"2020-09-29 00:0",-0.973825621741299,1.00234190411152,1.3676995525061
"2020-09-30 00:0",-0.964618165237816,0.930285527219922,1.35490123682938
"2020-10-01 00:0",-0.950295555896747,0.846755141221604,1.32104086766826
"2020-10-02 00:0",-0.899330848211771,0.751255909510268,1.24394503880257
"2020-10-05 00:0",-0.90322993893994,0.773634375943396,1.27238160416259
"2020-10-06 00:0",-1.11047325060583,0.689410907952432,1.2733553301611
"2020-10-07 00:0",-1.16738011967723,0.709912451628816,1.22419434268915
"2020-10-08 00:0",-1.15070079090053,0.723002034183242,1.22746341184038
"2020-10-09 00:0",-1.00704186968314,0.68748217146662,1.23820732533137
"2020-10-12 00:0",-0.897162263466595,0.7575794353305,1.25706360758627
"2020-10-13 00:0",-0.808824854800913,0.756841865230224,1.22773322446911
"2020-10-14 00:0",-0.779698047002353,0.818096151362923,1.2381030117926
"2020-10-15 00:0",-0.673238687331411,0.818619593895958,1.24277212167484
"2020-10-16 00:0",-0.674927852988261,0.815555601107886,1.21229848363395
"2020-10-19 00:0",-0.66060547873468,0.862630368589154,1.209066504306
"2020-10-20 00:0",-0.57687937522522,0.848318646897289,1.19309470228529
"2020-10-21 00:0",-0.5491586990504,0.8480713638625,1.20520787111675
"2020-10-22 00:0",-0.370388686350157,0.764729223116879,1.11071775678936
"2020-10-23 00:0",-0.464083850885069,0.82152967057395,1.1150253388909
"2020-10-26 00:0",-0.331138593344136,0.726606165704931,1.10053272508025
"2020-10-27 00:0",-0.231210176874218,1.01736517470248,1.25037214262452
"2020-10-28 00:0",-0.339568557604886,1.12448474548365,1.33285900328146
"2020-10-29 00:0",-0.299576139282722,1.18389683743623,1.45644151184339
"2020-10-30 00:0",-0.31761647875163,1.16734613087417,1.42864795675014
"2020-11-02 00:0",-0.31063139341134,1.21256676894231,1.49599399391132
"2020-11-03 00:0",-0.325357441772816,1.22117773827957,1.68456871885013
"2020-11-04 00:0",-0.370172614409985,1.25291182790871,1.70382054843028
"2020-11-05 00:0",-0.389800903929702,1.26183268998498,1.68186733204334
"2020-11-06 00:0",-0.428019120021105,1.27765300192797,1.65990315922551
"2020-11-09 00:0",-0.39182796945093,1.59467514222657,1.55477884829057
"2020-11-10 00:0",-0.387055370233091,1.64650462369126,1.51024712552632
"2020-11-11 00:0",-0.399619749243486,1.641181481055,1.521303675866
"2020-11-12 00:0",-0.385863188007828,1.65594721781515,1.52430019471685
"2020-11-13 00:0",-0.387353721673796,1.67902632622558,1.53860698669652
"2020-11-16 00:0",-0.525035777528406,1.61226818749277,1.49517585384625
"2020-11-17 00:0",-0.52490092783833,1.60548579147715,1.49376118521238
"2020-11-18 00:0",-0.530188165887051,1.6113473173224,1.49441563703593
"2020-11-19 00:0",-0.537816489200212,1.63158435462959,1.48861635262315
"2020-11-20 00:0",-0.53557420501244,1.61179184061972,1.47281472290942
"2020-11-23 00:0",-0.481585125755632,1.6054339946406,1.46854227594761
"2020-11-24 00:0",-0.478533230106972,1.59284118995459,1.46633811083607
"2020-11-25 00:0",-0.475053786802039,1.61943994759689,1.46889550952918
"2020-11-27 00:0",-0.450397348658377,1.62578818506189,1.47477102174464
"2020-11-30 00:0",-0.411871539016736,1.60899789605407,1.45731041060967
"2020-12-01 00:0",-0.381403283166956,1.53521255966128,1.42160712169548
"2020-12-02 00:0",-0.376633968979391,1.56256059084398,1.40597703758106
"2020-12-03 00:0",-0.41481596455453,1.56675945845448,1.40960514477562
"2020-12-04 00:0",-0.476376869417047,1.67106464717615,1.78549214578621
"2020-12-07 00:0",-0.481180131134974,1.69805824833397,1.81549635843168
"2020-12-08 00:0",-0.446870769071356,1.83892953627336,1.92260089882874
"2020-12-09 00:0",-0.440924621217277,1.85035595747454,1.92955801267337
"2020-12-10 00:0",-0.385460622396903,1.83564691374813,1.97788729249057
"2020-12-11 00:0",-0.262297830839579,1.88807927166577,2.09845971455373
"2020-12-14 00:0",-0.279010813407195,1.91423553121186,2.12508940944637
"2020-12-15 00:0",-0.278398369363759,1.92440322760128,2.12630829151916
"2020-12-16 00:0",-0.280213775326793,1.90847240602032,2.11282015263999
"2020-12-17 00:0",-0.254404025544025,1.8680906478014,2.09326153531172
"2020-12-18 00:0",-0.239277849706681,1.818655305746,2.08153390643075
"2020-12-21 00:0",-0.33603152390121,1.90007732958408,2.13948230740511
"2020-12-22 00:0",-0.355065767216255,1.91463494767336,2.14783168300403
"2020-12-23 00:0",-0.412614144732894,1.96752586887317,2.17469639296336
"2020-12-24 00:0",-0.431599309634313,1.98483845851424,2.20206963537036
"2020-12-28 00:0",-0.423121301835988,1.92921487714494,2.18245422253564
"2020-12-29 00:0",-0.553718042045949,1.9197508827078,2.14257630882785
"2020-12-30 00:0",-0.725072937869651,1.88241642074318,2.2083662347564
"2020-12-31 00:0",-0.787357411993931,1.88397260924043,2.20289099692095
"2021-01-04 00:0",-0.782448386687607,1.83129164016081,2.26343407194691
"2021-01-05 00:0",-0.859899010215358,1.82767968997576,2.4225806620389
"2021-01-06 00:0",-0.980768226589946,1.84470044545173,2.56313177570425
"2021-01-07 00:0",-1.00027551086429,1.93264769771664,2.64052521962118
"2021-01-08 00:0",-0.966941114549256,1.89418682774957,2.60199307179678
"2021-01-11 00:0",-0.958777885857808,1.86900870913212,2.62369140652335
"2021-01-12 00:0",-0.843106522045855,1.85940590614654,2.59607476547141
"2021-01-13 00:0",-0.8436490898403,1.89764310202791,2.62851966742376
"2021-01-14 00:0",-0.889915419726382,1.87968750750931,2.60963485210856
"2021-01-15 00:0",-0.888957994505083,1.90850299198192,2.58376354927702
"2021-01-19 00:0",-0.72967786018685,1.88690052348705,2.54552047756247
"2021-01-20 00:0",-0.746388780312291,1.9318337552926,2.49144369060098
"2021-01-21 00:0",-0.752241303151894,1.96171710878655,2.50912211167865
"2021-01-22 00:0",-0.738867433261337,1.96224583565311,2.50577663143404
"2021-01-25 00:0",-0.836629559748558,2.04053419053181,2.53287440734659
"2021-01-26 00:0",-0.739739823032175,1.97685778926984,2.49472527965519
"2021-01-27 00:0",-0.889765282401802,1.71133846331455,2.59136977404936
"2021-01-28 00:0",-0.861647016295682,1.60866456041362,2.55225636945113
"2021-01-29 00:0",-0.710736168791263,1.57865485213133,2.56687695161375
"2021-02-01 00:0",-0.763147882025191,1.53016099044027,2.56405750612154
"2021-02-02 00:0",-0.788497254331252,1.54788283543944,2.69155178640068
"2021-02-03 00:0",-0.734241783740261,1.57855991209579,2.64624653604284
"2021-02-04 00:0",-0.739593021349641,1.61494989856866,2.62917689343517
"2021-02-05 00:0",-0.741948258905972,1.62306261519527,2.62905325484465
"2021-02-08 00:0",-0.71068546555977,1.60495118183615,2.62891622120249
"2021-02-09 00:0",-0.769352797277506,1.6044503088489,2.68980107481347
"2021-02-10 00:0",-0.678616590009773,1.62410421243326,2.70665464236478
"2021-02-11 00:0",-0.618434579413468,1.63446663877751,2.70086926496629
"2021-02-12 00:0",-0.648230956627846,1.60588571712735,2.67981861107413
"2021-02-16 00:0",-0.634286425428237,1.58588883239782,2.65966320335699
"2021-02-17 00:0",-0.37812351222489,1.93791531541362,2.58766340708423
"2021-02-18 00:0",-0.42611252607862,1.93723009072928,2.61247109161365
"2021-02-19 00:0",-0.429764942632836,2.05208221323526,2.6671182799604
"2021-02-22 00:0",-0.501365110002873,1.97276968582492,2.56933574412288
"2021-02-23 00:0",-0.376747744335582,1.93315665429536,2.55990417005273
"2021-02-24 00:0",-0.339744755134468,1.93865974878683,2.5273922693621
"2021-02-25 00:0",-0.359023249919958,1.98328193826966,2.57093801022943
"2021-02-26 00:0",-0.350764039037172,1.97399490365306,2.54342523043224
"2021-03-01 00:0",-0.279718115421577,2.06992176082631,2.6574453435782
"2021-03-02 00:0",-0.271088615646355,2.0583996569614,2.65919982556899
"2021-03-03 00:0",-0.267556593364069,2.08984813485907,2.75297507995964
"2021-03-04 00:0",-0.177536568648694,1.9863953546272,2.69422791156392
"2021-03-05 00:0",-0.407405832183634,2.33393503652894,3.29702863362956
"2021-03-08 00:0",-0.411154380336668,2.23704892865755,3.26854323502252
"2021-03-09 00:0",-0.410627532756503,2.15734850410508,3.26611661298016
"2021-03-10 00:0",-0.475409819437583,2.15550462167145,3.01727646744737
"2021-03-11 00:0",-0.41203654711072,2.1796325555388,3.09697909532335
"2021-03-12 00:0",-0.307963875832592,2.20052953567277,2.96094651881718
"2021-03-15 00:0",-0.274838737400685,2.12358763464282,2.96677419302808
"2021-03-16 00:0",-0.202577170399083,2.12644451259071,2.81297894555115
"2021-03-17 00:0",-0.203878225325981,2.05788903984188,2.8409327290081
"2021-03-18 00:0",-0.2287811599541,2.15911497783184,3.01340156946883
"2021-03-19 00:0",-0.0286756595866831,2.10171412604751,2.96723057609026
"2021-03-22 00:0",-0.121044901073864,2.16299250154102,2.98412966195353
"2021-03-23 00:0",-0.121522609157243,2.209126994282,2.95218482370943
"2021-03-24 00:0",-0.0652876003525243,2.19130615825505,2.95671739000533
"2021-03-25 00:0",-0.0872349729277584,2.18939938950758,2.95008739503568
"2021-03-26 00:0",-0.0665712785784257,2.17382275685754,2.85149964644951
"2021-03-29 00:0",-0.0257722928393198,2.20633473588136,2.87804821476235
"2021-03-30 00:0",-0.0328537721029351,2.11541290961641,2.8360297491015
"2021-03-31 00:0",0.32760794179186,2.05039676318131,2.69360887504391
"2021-04-01 00:0",0.212931763563212,1.98083430935465,2.70921487040119
"2021-04-05 00:0",0.187220190474971,1.95792318484655,2.69383725247587
"2021-04-06 00:0",0.171602535139651,1.97656978796195,2.70300469125092
"2021-04-07 00:0",0.156221579807325,1.95821204785117,2.66175411961446
"2021-04-08 00:0",0.181190897591171,1.983463363498,2.68005210675085
"2021-04-09 00:0",0.129488694342865,2.01072097179105,2.73600118727283
"2021-04-12 00:0",0.133335780625141,2.25052093718473,2.58632106309454
"2021-04-13 00:0",0.00740536514667399,2.22023050764322,2.7607073579086
"2021-04-14 00:0",-0.0689172052273338,2.23133448124541,2.76373810836374
"2021-04-15 00:0",-0.315253098110265,2.23584540223069,2.70516831305975
"2021-04-16 00:0",-0.311674397707467,2.178151824805,2.67421925917057
"2021-04-19 00:0",-0.477493253526457,2.21545948895627,2.67780508723597
"2021-04-20 00:0",-0.496912531444957,2.24376953277915,2.63642606209293
"2021-04-21 00:0",-0.471864080857593,2.20000762706757,2.6434559618725
"2021-04-22 00:0",-0.445739555159129,2.1969483857696,2.67843043168976
"2021-04-23 00:0",-0.282771125999774,2.52089835945049,2.74856213825983
"2021-04-26 00:0",-0.175019066769282,2.4338188785643,2.66394416177975
"2021-04-27 00:0",0.00953547564840901,2.52841364943099,2.68527864671081
"2021-04-28 00:0",-0.0229646468247023,2.50836025866202,2.76782945397558
"2021-04-29 00:0",0.0137212735306263,2.535280954037,2.89161773018774
"2021-04-30 00:0",-0.0189437011221125,2.57304970133964,3.08629443248697
"2021-05-03 00:0",-0.0377978477112533,2.57789634229082,2.99171095958247
"2021-05-04 00:0",0.022178389347438,2.62062633890183,3.04423174109342
"2021-05-05 00:0",0.0464965684100411,2.39287099344859,2.63483819363513
"2021-05-06 00:0",0.0408659511011058,2.3909437216372,2.66158733063334
"2021-05-07 00:0",-0.0396328809791213,2.35363869528895,3.30890806067704
"2021-05-10 00:0",-0.126647076113328,2.42625596476909,3.44138149574615
"2021-05-11 00:0",-0.111451620931235,2.37792160156403,3.40151301479793
"2021-05-12 00:0",0.0546638179464338,2.21662606109165,3.26359401612873
"2021-05-13 00:0",-0.058758147060081,2.2613053100913,3.52640190295583
"2021-05-14 00:0",-0.0545248995115342,2.25822568378683,3.48138272543065
"2021-05-17 00:0",-0.0203356453784055,2.16195990717173,3.65661740212129
"2021-05-18 00:0",-0.032857417477498,2.17216780648241,3.37363017886842
"2021-05-19 00:0",-0.0717577761757845,1.93372157930656,3.05876240531566
"2021-05-20 00:0",-0.069619808958608,1.9384270437079,3.07855819834521
"2021-05-21 00:0",-0.0727444378739085,1.96883063059519,3.05615714792545
"2021-05-24 00:0",-0.0391095918610422,1.94025813649395,3.03765064145174
"2021-05-25 00:0",-0.0493166024100936,1.85716959076638,1.35345866811471
"2021-05-26 00:0",-0.0648677161323752,1.7959041739161,1.38258073440298
"2021-05-27 00:0",-0.115725975288065,1.77304104034757,1.56012526324666
"2021-05-28 00:0",-0.0924759676821842,1.76983298510333,1.54254666279785
"2021-06-01 00:0",-0.137590463477756,1.85290904916643,1.57994351048296
"2021-06-02 00:0",-0.177727947193662,1.81610671470877,1.61518074670681
"2021-06-03 00:0",-0.117390144918906,1.87444750425983,1.68528245039572
"2021-06-04 00:0",-0.0755537986967249,1.81012595880634,1.65609759300454
"2021-06-07 00:0",-0.176819653113767,1.68902769773151,1.62402449824856
"2021-06-08 00:0",-0.177214339926872,1.69764737839134,1.62214971607882
"2021-06-09 00:0",-0.18770437933214,1.71168050813358,1.64318513711146
"2021-06-10 00:0",-0.219766477996347,1.75227311572828,1.58767661771227
"2021-06-11 00:0",-0.206811286356122,1.73698180936441,1.58544115460068
"2021-06-14 00:0",-0.230995893475548,1.71016977670877,1.5982393346814
"2021-06-15 00:0",-0.128387978418836,1.64926271290857,1.58273654376433
"2021-06-16 00:0",-0.0879477281365887,1.64763992374962,1.57917930772117
"2021-06-17 00:0",-0.134784613352756,1.66466595948853,1.58967174535714
"2021-06-18 00:0",-0.537698345469486,1.52848374904167,1.55187351040874
"2021-06-21 00:0",-0.468578408336512,1.48660216082274,1.53858987703539
"2021-06-22 00:0",-0.488926324635365,1.50020613674784,1.55880341982857
"2021-06-23 00:0",-0.560287338827534,1.42587749487553,1.57597316699559
"2021-06-24 00:0",-0.603017444158865,1.39781861197037,1.55857214941281
"2021-06-25 00:0",-0.620376476345296,1.43395536251161,1.5570884297325
"2021-06-28 00:0",-0.684818258904258,1.38139812173367,1.53288215962858
"2021-06-29 00:0",-0.593696141392757,1.32486200494953,1.52146904772648
"2021-06-30 00:0",-0.714822562694347,1.25052993990649,1.48090690437245
"2021-07-01 00:0",-0.675791788725811,1.24535278738783,1.4753466901368
"2021-07-02 00:0",-0.572038277941514,1.24840983865882,1.45687113856839
"2021-07-06 00:0",-0.762314512308044,1.15401670357751,1.4700297556745
"2021-07-07 00:0",-0.736731198812638,1.14728610369775,1.49111088283404
"2021-07-08 00:0",-0.771062859363097,1.13454216919624,1.50233710505192
"2021-07-09 00:0",-0.558143242410946,1.08254502410484,1.41820849148845
"2021-07-12 00:0",-0.621578770577035,1.12647973495527,1.39076620330508
"2021-07-13 00:0",-0.605996441306551,1.1346073646456,1.38469104897817
"2021-07-14 00:0",-0.620873054040159,1.11823947941695,1.38869510753111
"2021-07-15 00:0",-0.624133766804226,1.10604842857813,1.38816042018529
"2021-07-16 00:0",-0.666800295373709,1.11225261086689,1.39637791826181
"2021-07-19 00:0",-0.69013708731337,0.990945498775511,1.43070360832785
"2021-07-20 00:0",-0.714401132938928,0.847349442364515,1.41411723602835
"2021-07-21 00:0",-0.730935558893031,0.824112071032756,1.42338008903494
"2021-07-22 00:0",-0.565265594406123,0.670301582825683,1.11059066961553
"2021-07-23 00:0",-0.530207579273158,0.66737112442965,1.0667508801568
"2021-07-26 00:0",-0.661920384496266,0.73007143245826,1.07964351257304
"2021-07-27 00:0",-0.720521627131891,0.794061547385018,1.20870547172761
"2021-07-28 00:0",-0.752001063186274,0.852303058059475,1.19395359860454
"2021-07-29 00:0",-0.812378101409851,0.868694295024745,1.24464423010606
"2021-07-30 00:0",-0.766231671267725,0.894563761943913,1.19717255198433
"2021-08-02 00:0",-0.759869874152007,0.896189439507102,1.20016619082735
"2021-08-03 00:0",-0.788414662700841,0.894880268805823,1.18626344004835
"2021-08-04 00:0",-0.810134022042037,0.966526167614453,1.1853944235064
"2021-08-05 00:0",-0.82237708735421,0.891310545182378,1.25637800639616
"2021-08-06 00:0",-0.829375480011998,0.909168277494623,1.27204098905376
"2021-08-09 00:0",-0.607295367453611,0.790970412258421,1.25126485242285
"2021-08-10 00:0",-0.631168794492536,0.811950625468836,1.269221272834
"2021-08-11 00:0",-0.692774819665419,0.852781473171163,1.28640578615958
"2021-08-12 00:0",-0.715329589647856,0.897404415761781,1.20983519134819
"2021-08-13 00:0",-0.741478366279821,0.933557046760128,1.2100195148203
"2021-08-16 00:0",-0.732043253882583,0.914835285148403,1.20920072473697
"2021-08-17 00:0",-0.719110055322385,0.811826940157776,1.216801653939
"2021-08-18 00:0",-0.779025590263118,0.677215881659776,1.22233969790384
"2021-08-19 00:0",-0.789637356506896,0.718089658202677,1.23644444085816
"2021-08-20 00:0",-0.87236482719209,0.717880872976096,1.24801322560127
"2021-08-23 00:0",-1.13479194109443,0.764834148766087,1.24999492366881
"2021-08-24 00:0",-1.13089898915095,0.760702056275223,1.25388255335014
"2021-08-25 00:0",-0.925713088097991,0.909377555515019,1.2252254274945
"2021-08-26 00:0",-0.793946285416097,0.739025815591728,1.19551549611309
"2021-08-27 00:0",-0.868004423365269,0.672695952893998,1.17375900855931
"2021-08-30 00:0",-0.850360726495151,0.653689666968403,1.18286258104322
"2021-08-31 00:0",-0.881612067723131,0.691761160319607,1.09006300544497
"2021-09-01 00:0",-0.890407991027848,0.675726936084407,1.11406179253696
"2021-09-02 00:0",-0.868639238373434,0.674939879181493,1.1395983726831
"2021-09-03 00:0",-0.864789235037831,0.580231434496822,1.06122275436787
"2021-09-07 00:0",-0.903761003131916,0.61256419243421,1.06285806554997
"2021-09-08 00:0",-0.892624857890481,0.530128771488309,1.12982248632732
"2021-09-09 00:0",-0.849252974485568,0.491062422334689,1.11791425998075
"2021-09-10 00:0",-0.90005780146595,0.544272053111142,1.15744974521872
"2021-09-13 00:0",-0.88778351637116,0.552066720618617,1.16106822744164
"2021-09-14 00:0",-0.905093508429283,0.585944550974247,1.1936720967324
"2021-09-15 00:0",-0.868747350332132,0.762707156555787,1.20844445967473
"2021-09-16 00:0",-0.558193868007074,0.617006122093852,1.16282714287782
"2021-09-17 00:0",-0.554160043452064,0.622560052284599,1.16331418672197
"2021-09-20 00:0",-0.568461315194323,0.614973481254611,1.1634269405406
"2021-09-21 00:0",-0.624947257595856,0.589140159669371,1.17611814532688
"2021-09-22 00:0",-0.634919884048625,0.630461447368852,1.19100535029454
"2021-09-23 00:0",-0.632514671119496,0.592097569837736,1.16691590805201
"2021-09-24 00:0",-0.684291505067892,0.651859792517116,1.16724881640884
"2021-09-27 00:0",-0.62793817078577,0.51944596443731,1.17382386418311
"2021-09-28 00:0",-0.636062328879671,0.637764436039647,1.18450931016657
"2021-09-29 00:0",-0.676895384848762,0.576510929093489,1.14024636356358
"2021-09-30 00:0",-0.620295040507023,0.673377547932435,1.1765043709721
"2021-10-01 00:0",-0.542960823135087,0.777744334703932,1.28572296968687
"2021-10-04 00:0",-0.617720675665361,0.795861170532063,1.24413596328369
"2021-10-05 00:0",-0.602317770410173,0.752753089209226,1.23598292923103
"2021-10-06 00:0",-0.632575161043648,0.734029924733484,1.2364930689014
"2021-10-07 00:0",-0.73022235395072,0.641401198700543,1.22832879340093
"2021-10-08 00:0",-0.727575391276292,0.631164963989434,1.23352573656705
"2021-10-11 00:0",-0.725341424107106,0.591546178483929,1.2347237972419
"2021-10-12 00:0",-0.736965582099842,0.65768547097231,1.25581779209013
"2021-10-13 00:0",-0.697486928418733,0.625017725824621,1.25628014925843
"2021-10-14 00:0",-0.605165045206872,0.683445524651778,1.23044524081003
"2021-10-15 00:0",-0.649323580576478,0.678853610030009,1.22713080727954
"2021-10-18 00:0",-1.24553185285128,0.929539293699435,1.37244274135705
"2021-10-19 00:0",-1.16514894907402,0.779896494155117,1.3700737132732
"2021-10-20 00:0",-1.3939577246469,0.981240151980302,1.36879063852476
"2021-10-21 00:0",-1.5867345200682,0.857996010404174,1.32346545220159
"2021-10-22 00:0",-1.77165166306222,0.904879906003382,1.35456203658196
"2021-10-25 00:0",-1.81946489928746,0.888243595576218,1.34988294947439
"2021-10-26 00:0",-1.77911218582754,0.789477679003984,1.3448953632793
"2021-10-27 00:0",-1.7923943455481,0.841317754338817,1.35798058267243
"2021-10-28 00:0",-1.78506347504225,0.802399241580226,1.18546251918206
"2021-10-29 00:0",-1.80063376133319,0.787973558989735,1.20284273424477
"2021-11-01 00:0",-1.83331083177711,0.801669643739222,1.22920371950364
"2021-11-02 00:0",-1.80956978422132,0.807912406986724,1.37928066240385
"2021-11-03 00:0",-1.80128289764722,0.298218956393844,1.35000285342541
"2021-11-04 00:0",-1.83318886227323,0.256800600192431,1.34790099341701
"2021-11-05 00:0",-1.75948088991433,0.21873794578215,1.34686409935778
"2021-11-08 00:0",-1.72062650633606,0.290036905245829,1.37423843200036
"2021-11-09 00:0",-1.5957664492563,0.30132273028655,1.41491477528578
"2021-11-10 00:0",-1.44479687020142,0.40445506020689,1.43415347045179
"2021-11-11 00:0",-1.44076583616439,0.432767871916181,1.43216334762604
"2021-11-12 00:0",-1.53375876589768,0.567976363901947,1.47134352237756
"2021-11-15 00:0",-1.51432826102182,0.561180326163648,1.4749888783724
"2021-11-16 00:0",-1.52933862359012,0.544573244508307,1.47156498504182
"2021-11-17 00:0",-1.47453974369462,0.52772157396408,1.47336384626698
"2021-11-18 00:0",-1.52738146175477,0.609142085938417,1.49393634734579
"2021-11-19 00:0",-1.49911372032937,0.653426555515426,1.50736491435853
"2021-11-22 00:0",-1.29820352600704,0.635576228311226,1.46588934828684
"2021-11-23 00:0",-1.36553415543604,0.635954273778649,1.45334764630741
"2021-11-24 00:0",-1.4388094208141,0.702776631664886,1.45069264942945
"2021-11-26 00:0",-1.49799325000194,0.763230689411799,1.45664811349925
"2021-11-29 00:0",-1.48338140708232,0.698068036410068,1.45441323164906
"2021-11-30 00:0",-1.36277386629183,0.477595001910565,1.41885781632375
"2021-12-01 00:0",-1.34258419905411,0.418179675142023,1.4253304923286
"2021-12-02 00:0",-1.54101013826302,-0.0310563312881924,1.30523473468028
"2021-12-03 00:0",-1.53054192416001,-0.0670932244942144,1.29867147830333
"2021-12-06 00:0",-1.58029802510197,-0.190652262152592,1.21684461507581
"2021-12-07 00:0",-1.90702262577754,-0.484730331360613,1.00328310475632
"2021-12-08 00:0",-1.92137327737705,-0.485274554078042,1.00195415092522
"2021-12-09 00:0",-1.93377633249036,-0.498742872764632,1.00888321671441
"2021-12-10 00:0",-1.9413901986557,-0.527914281818651,1.01223623072439
"2021-12-13 00:0",-1.803932581599,-0.285164980018219,1.04732116265228
"2021-12-14 00:0",-1.80578467827285,-0.263365004089271,1.07068820664582
"2021-12-15 00:0",-1.60549746264362,-0.369861567694065,0.979026535053445
"2021-12-16 00:0",-1.58321173168504,-0.366733114717912,0.972519176153499
"2021-12-17 00:0",-1.35247205205247,-0.468949190063028,0.83783894021443
"2021-12-20 00:0",-1.46304659566781,-0.372084644018045,0.835210940756946
"2021-12-21 00:0",-1.49317779765738,-0.294694931815278,0.942892949930473
"2021-12-22 00:0",-1.31584212228791,-0.228157810195736,1.11105225464334
"2021-12-23 00:0",-1.34336838194248,-0.175251291069263,1.12900257139781
"2021-12-27 00:0",-1.31710735187075,-0.0320149029270519,1.20680140806423
"2021-12-28 00:0",-1.29690305727431,0.0548899700165727,1.2051193234361
"2021-12-29 00:0",-1.16625144267287,-0.101981008167334,1.224276177085
"2021-12-30 00:0",-0.862091881736769,-0.10437520350421,1.23427021305703
"2021-12-31 00:0",-0.847832334414844,-0.356383023770136,1.14731995694361
"2022-01-03 00:0",-0.913153867706917,-0.320918897830929,1.09860856959351
"2022-01-04 00:0",-0.940485283143348,-0.300826914621902,1.06666696887805
"2022-01-05 00:0",-1.07780479844467,-0.264024576156756,1.11097521708091
"2022-01-06 00:0",-1.15216970032557,-0.137338426254092,1.17961956314315
"2022-01-07 00:0",-1.22513763035017,0.0381520711807682,1.17620469573742
"2022-01-10 00:0",-1.13988739744325,0.0797820422822415,1.18572638389911
"2022-01-11 00:0",-1.17738535784934,0.0253791384352103,1.13787308698384
"2022-01-12 00:0",-1.10964476262276,0.0286734935320274,1.22016514317482
"2022-01-13 00:0",-1.05109248390059,-0.0233792139633754,1.21804106490485
"2022-01-14 00:0",-1.06298630196345,-0.0254738727217874,1.21876103789202
"2022-01-18 00:0",-0.991317841788927,-0.329935768197552,1.28072763105901
"2022-01-19 00:0",-1.0000295853825,-0.352222454503649,1.27571346128335
"2022-01-20 00:0",-1.02171593885241,0.0848776332655403,1.26883511858074
"2022-01-21 00:0",-1.01762764445231,0.183005726205907,1.28890774418241
"2022-01-24 00:0",-1.48276998194289,0.045216669623557,1.33428213961261
"2022-01-25 00:0",-1.51353444579426,0.121047892408989,1.23726059406893
"2022-01-26 00:0",-1.32695026075123,0.0882153319280597,0.916225670261745
"2022-01-27 00:0",-1.33230976897714,-0.0335166203746602,0.91494342548938
"2022-01-28 00:0",-1.27667467894798,-0.0127671215586092,0.963602177376458
"2022-01-31 00:0",-1.29908662929852,-0.0451026409931403,0.952910591164474
"2022-02-01 00:0",-1.63175938917483,0.220643187643094,1.31884165469176
"2022-02-02 00:0",-1.512804029791,0.255444011349812,1.26299113513955
"2022-02-03 00:0",-1.47289133435734,0.12139199508455,1.26023208133482
"2022-02-04 00:0",-1.46417368146005,0.119320078388337,1.26489257330544
"2022-02-07 00:0",-1.4106703147912,0.190998443785254,1.28892591862433
"2022-02-08 00:0",-1.40370591101154,0.205788940330205,1.27937854276761
"2022-02-09 00:0",-1.4198139756999,0.261080583084469,1.30594137945109
"2022-02-10 00:0",-1.30070825334943,0.355608093310879,1.27136185100583
"2022-02-11 00:0",-1.49328127519689,0.329054269356666,1.31560327924829
"2022-02-14 00:0",-1.16328196331494,0.543717059525618,1.31360774344077
"2022-02-15 00:0",-1.27190620744138,0.303169377264671,1.28550599383172
"2022-02-16 00:0",-0.803099736806182,0.0330548024212986,1.32096463983781
"2022-02-17 00:0",-0.201882337369332,0.104346549019845,1.27882712301454
"2022-02-18 00:0",-0.160554562961364,0.130416521655376,1.26671783073265
"2022-02-22 00:0",-0.0579650540463834,0.191516178813168,1.2767882642221
"2022-02-23 00:0",-0.0847649660230251,0.134920521796618,1.26537246097224
"2022-02-24 00:0",0.102864733282346,0.130992690654344,1.29975622550366
"2022-02-25 00:0",0.221790250003113,0.0900630093707018,1.30050392007597
"2022-02-28 00:0",0.499553717209979,-0.0278981404295095,1.30202896088747
"2022-03-01 00:0",0.803294426609776,0.357876582814948,1.43725576290311
"2022-03-02 00:0",0.818791608551286,0.573960084918874,1.41352400704867
"2022-03-03 00:0",0.963122564775666,0.496517240600408,1.24521818052327
"2022-03-04 00:0",0.614904940333624,0.408734743599099,1.44956094541183
"2022-03-07 00:0",0.806866075169473,0.603597842006447,1.57277911980778
"2022-03-08 00:0",0.353212508860222,1.07620472738401,1.63619173549383
"2022-03-09 00:0",0.0480725622056141,0.974318115379027,1.67328959956073
"2022-03-10 00:0",0.0608707796217735,0.949393860392817,1.72265737738112
"2022-03-11 00:0",0.092086367850646,0.992106196371306,1.71221413941707
