obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2018-11-26 00:0",0.627445130588625,0.134319371501847,0.499000784694386,0.282942562868227,0.783185987058763
"2018-11-27 00:0",0.668181369274869,0.116608279787597,0.51070717680695,0.261460023672675,0.77759801522829
"2018-11-28 00:0",0.664453594152542,0.139520393715548,0.535123949377138,0.262114835467809,0.794319842823228
"2018-11-29 00:0",0.70577466025795,0.144588597101881,0.530993485458837,0.30648485267891,0.801589263709239
"2018-11-30 00:0",0.605699565808991,0.136359613874463,0.51925233809429,0.282789985519568,0.834196724835178
"2018-12-03 00:0",0.622273530756406,0.166095523413146,0.530791177180721,0.280027918658513,0.797764070887278
"2018-12-04 00:0",0.63255654658629,0.181353238189285,0.563727587488111,0.305088656751086,0.768460713547193
"2018-12-06 00:0",0.64555353928427,0.195918182647559,0.506114114979699,0.280558177549912,0.845920802983238
"2018-12-07 00:0",0.348808279180309,0.184871917351849,0.734713776066477,0.265153108586398,0.807000310504877
"2018-12-10 00:0",0.34993715366399,0.164624963044128,0.726079169789732,0.24976614228304,0.7816129877587
"2018-12-11 00:0",0.382858718587024,0.197924513182863,0.563263109989652,0.237584510257492,0.737934654005344
"2018-12-12 00:0",0.502401855587493,0.216796754960285,0.695418398607539,0.368331074073339,0.689500829777833
"2018-12-13 00:0",0.598213391273394,0.274431112240962,0.767296123295044,0.299808132784291,0.865038464807395
"2018-12-14 00:0",0.596704292053737,0.284982013612203,0.665987100665188,0.276127434917995,0.921039163656974
"2018-12-17 00:0",0.617897821707431,0.293358130919614,0.742170387256768,0.292186147156256,0.880950922026895
"2018-12-18 00:0",0.56934703330594,0.300190082892239,0.760516748650025,0.27124051540683,0.834107120828199
"2018-12-19 00:0",0.592157234346845,0.265970240733715,0.76086283173263,0.261537812500313,0.828393829909686
"2018-12-20 00:0",0.628940539590671,0.224563631337562,0.728037142089895,0.246062889194033,0.787474344001
"2018-12-21 00:0",0.655878713373021,0.237535337356325,0.57901523584536,0.219372684427138,0.763690397037629
"2018-12-24 00:0",0.713850612859512,0.287356290498354,0.588567020388549,0.30724948744363,0.706536113591649
"2018-12-26 00:0",0.807203173608102,0.266687729098114,0.544733134306741,0.349274896645374,0.516670037029695
"2018-12-27 00:0",0.827232596149722,0.259794783482396,0.627013264669524,0.289872566357924,0.552215655822471
"2018-12-28 00:0",0.795342895578794,0.172450205604052,0.708247427327443,0.183277878582464,0.427962460472053
"2018-12-31 00:0",0.772538266719261,0.16094399026313,0.716339544372843,0.184719405018624,0.378438269335763
"2019-01-02 00:0",0.765854534475512,0.151210704990825,0.709259302017952,0.227925098715529,0.343738279756608
"2019-01-03 00:0",0.820790353204464,0.155013205297317,0.696957977352784,0.250589753770376,0.2884609251462
"2019-01-04 00:0",0.787618463954879,0.121276873388008,0.669571744110922,0.288123510591748,0.287032712846705
"2019-01-07 00:0",0.747143262115119,0.127406115704434,0.639163844133571,0.293272569717588,0.278298351023162
"2019-01-08 00:0",0.577577182632168,0.203593364905209,0.576112231992745,0.218744752158813,0.258348932870578
"2019-01-09 00:0",0.706325991209534,0.14266678012157,0.772892658788434,0.261906456150811,0.257343396020033
"2019-01-10 00:0",0.815402857427347,0.180438893215373,0.667015473242149,0.205061947827888,0.283630147517973
"2019-01-11 00:0",0.854901803837428,0.166670486396415,0.69002293600162,0.255205518364115,0.263662547227643
"2019-01-14 00:0",0.857867111285475,0.193994908086019,0.651163234956474,0.232523128238185,0.318415851921577
"2019-01-15 00:0",0.85827682139872,0.202092827803414,0.62060878449417,0.374881523571616,0.339464492433228
"2019-01-16 00:0",0.79759429109866,0.207576551825419,0.616598869059592,0.334592970737932,0.322227221238978
"2019-01-17 00:0",0.884487770339895,0.103876326107657,0.644163677438245,0.330862867240085,0.229124071407039
"2019-01-18 00:0",0.933908388471134,0.106736384579356,0.688262974565733,0.348077495120653,0.225840182011205
"2019-01-22 00:0",0.850213476643519,0.063675267729104,0.62555118616046,0.317186266278122,0.216407317702754
"2019-01-23 00:0",0.853680338503991,0.0617768741162611,0.567973533974572,0.297736169581874,0.257750296758289
"2019-01-24 00:0",0.902834560395225,0.0639968762510332,0.522046344049195,0.281556714577511,0.242642565858077
"2019-01-25 00:0",0.935961319926735,0.0773177605700666,0.497708936057885,0.24249654653673,0.290802166220368
"2019-01-28 00:0",0.950305221240171,0.0894201870664899,0.457859995944148,0.23134148452968,0.321427099489543
"2019-01-29 00:0",0.970124232184521,0.0996667644031901,0.447371926943752,0.232416601845815,0.324400043209418
"2019-01-30 00:0",0.953049516031863,0.108449989531242,0.453863333992647,0.251074730469825,0.293347069872302
"2019-01-31 00:0",0.84276465713979,0.0290640825176588,0.534300499442968,0.295078384681416,0.351762420254146
"2019-02-01 00:0",0.894011931917166,0.0216698434178169,0.67791106099724,0.33723004350166,0.30681512319658
"2019-02-04 00:0",0.873617197157303,0.0245226237758009,0.633791119799432,0.309372633730059,0.306501917170142
"2019-02-05 00:0",0.830700431587765,0.0206682677751663,0.578521653438548,0.247815901014994,0.385581412104175
"2019-02-06 00:0",0.833630976432635,0.0194058995465165,0.598287860160145,0.233929985739303,0.410973211267443
"2019-02-07 00:0",0.841556537189587,0.0186848853825638,0.589829771224624,0.227633956566014,0.398164343683394
"2019-02-08 00:0",0.990876826221105,0.0235602772219422,0.633536086532745,0.232539335100776,0.425111391459709
"2019-02-11 00:0",0.991572635614656,0.0169757559149677,0.662534827938833,0.213133126912507,0.428366585292886
"2019-02-12 00:0",0.943091310619684,0.0174716837731274,0.52658975972564,0.218829248536703,0.421459833398958
"2019-02-13 00:0",0.987349555650812,0.0197430860720986,0.491382212857253,0.256535147048652,0.387978963309674
"2019-02-14 00:0",0.956063602731979,0.0214610669640751,0.463153993114195,0.241790750113462,0.360398957101912
"2019-02-15 00:0",0.929893083613779,0.0218417987314716,0.429309313977552,0.252749895918153,0.363113284698045
"2019-02-19 00:0",0.929436471114112,0.0208973157384519,0.516009808235318,0.310907239459535,0.361644747591226
"2019-02-20 00:0",0.953729461251473,0.0194372998173731,0.545681121396894,0.299960079166455,0.34485860327577
"2019-02-21 00:0",0.963855137137245,0.0224738419467369,0.513326609607259,0.279029599867362,0.316060617081411
"2019-02-22 00:0",0.963504041385861,0.0210801522000261,0.500490818232305,0.271830189693034,0.331031932280899
"2019-02-25 00:0",0.989063348819917,0.0225691165262692,0.456427025673637,0.281103654339692,0.327740572328629
"2019-02-26 00:0",0.983056125483824,0.0264237340003141,0.473304399252872,0.320535114889428,0.342334943266845
"2019-02-27 00:0",0.976736876256735,0.0244381546448182,0.475567405947018,0.305123458078472,0.345374868893801
"2019-02-28 00:0",0.986702688081318,0.0259730286450363,0.454199020708028,0.333176501878432,0.335429384345622
"2019-03-01 00:0",0.967655271603426,0.0204385920700335,0.409931599661025,0.462227499484959,0.293145223698478
"2019-03-04 00:0",0.942306714497244,0.0208482007872431,0.407286256726212,0.455940242517863,0.306945147619462
"2019-03-05 00:0",0.929948733968355,0.0205004576613682,0.406266317512799,0.457917878495214,0.307373047524824
"2019-03-06 00:0",0.926288169724318,0.0182072152739699,0.378994589582654,0.466005555905666,0.316198834003426
"2019-03-07 00:0",0.945194601639267,0.0171390603553383,0.420283463835117,0.440365476872776,0.30429422811021
"2019-03-08 00:0",0.996712443055159,0.017386206039128,0.398889999108792,0.420556381546568,0.297843925348925
"2019-03-11 00:0",0.988619550789798,0.0166233427855747,0.39541581609557,0.423293735272417,0.303410766689288
"2019-03-12 00:0",0.991098107822279,0.0168486530120986,0.36905989313875,0.427163233780208,0.302246542542434
"2019-03-13 00:0",0.996798893764917,0.0173467533638078,0.401217150147299,0.431002416600017,0.310490632079158
"2019-03-14 00:0",0.91452074785576,0.0148018153087009,0.412386465963993,0.378792286520883,0.321823231953099
"2019-03-15 00:0",0.959388033747205,0.017858478776202,0.440883596217395,0.375938123196783,0.321396929053829
"2019-03-18 00:0",0.945398597202203,0.0214269786285933,0.383270249625679,0.400841773681645,0.330509027260875
"2019-03-19 00:0",0.932655810212163,0.0211342780551153,0.384682125368411,0.436135888300345,0.325451118156483
"2019-03-20 00:0",0.919519800435441,0.0225937910146334,0.393427207230183,0.40682351126076,0.351802118219131
"2019-03-21 00:0",0.912437031043936,0.0225931826239828,0.387141124914494,0.41313274394187,0.361253416605494
"2019-03-22 00:0",0.928644342118941,0.0205535908652756,0.405144812226549,0.388950742628532,0.340648679936861
"2019-03-25 00:0",0.934590212047703,0.0189028807016322,0.407029076875951,0.370352210087898,0.342726343257623
"2019-03-26 00:0",0.989832346270976,0.0220880868284412,0.439194401663611,0.357394370078176,0.374785407065504
"2019-03-27 00:0",0.981641701395448,0.0197213060950957,0.472753376373334,0.385205088974225,0.362474182860282
"2019-03-28 00:0",0.853651034765298,0.0218619719235091,0.430771367794013,0.357186367120305,0.340933637740159
"2019-03-29 00:0",0.864851684726664,0.0247901365487895,0.437608313158814,0.363052054343427,0.332991166135785
"2019-04-01 00:0",0.860902129798752,0.025476468797088,0.474791502748184,0.354797018776137,0.339364625159856
"2019-04-02 00:0",0.83420626693354,0.0196526885598588,0.522483552386472,0.39015373987282,0.372349351273104
"2019-04-03 00:0",0.828603423526467,0.0189784526531096,0.553724728286531,0.399157188661147,0.309348015881423
"2019-04-04 00:0",0.825710249116737,0.0145473937391597,0.543492016931227,0.349095237337275,0.355954644237882
"2019-04-05 00:0",0.771113021401021,0.0154145046841639,0.466831494327979,0.362234810217525,0.337867831852961
"2019-04-08 00:0",0.808392615541842,0.0122222311930008,0.472344726955719,0.266990253221919,0.329763315897157
"2019-04-09 00:0",0.831954656032589,0.0122193160811225,0.464271877290797,0.26714366907723,0.323457938897597
"2019-04-10 00:0",0.87817033129741,0.0126595708729732,0.455684785964188,0.293213015407846,0.313904066305975
"2019-04-11 00:0",0.835516937022489,0.0189620735380579,0.529793056048005,0.273621954120586,0.246897381341173
"2019-04-12 00:0",0.818298493561595,0.0215163496401851,0.516848791376383,0.290549071829434,0.249723809251406
"2019-04-15 00:0",0.83475671176651,0.0184512526944535,0.369851764269339,0.227012050332057,0.212976322070239
"2019-04-16 00:0",0.757356567019226,0.019329930818717,0.343823337940095,0.258690744338166,0.213024435732264
"2019-04-17 00:0",0.549519470703671,0.0152780127471906,0.370151284497858,0.300152762348785,0.219719097878361
"2019-04-18 00:0",0.467928587137156,0.011846648345501,0.302931970734474,0.284495896356341,0.237567867588514
"2019-04-22 00:0",0.456396973455413,0.00899775999041246,0.372729609119148,0.277444995968489,0.232893384759132
"2019-04-23 00:0",0.505337021879645,0.00791537583574889,0.368368318209393,0.217301419422266,0.209552755420188
"2019-04-24 00:0",0.513105854008813,0.00838201986236653,0.350354934288271,0.259044508274972,0.161632563336657
"2019-04-25 00:0",0.54282341992905,0.00857506364893893,0.377213850359819,0.266806253231517,0.169742462020204
"2019-04-26 00:0",0.586180276217428,0.00942940808390987,0.418404364440585,0.216818505967939,0.186680834879415
"2019-04-29 00:0",0.586143566540675,0.0121125856205954,0.530593090343584,0.189894857081831,0.13936713738148
"2019-04-30 00:0",0.589257584889539,0.0139139301342493,0.464056348305701,0.230681358772712,0.149935303882226
"2019-05-01 00:0",0.588035470826143,0.0103804869764518,0.536729640552694,0.244095028424014,0.156263630196189
"2019-05-02 00:0",0.625482821360057,0.0109967690768667,0.570395238293172,0.272526416758206,0.127433413563867
"2019-05-03 00:0",0.682140894845898,0.0128120727011769,0.59923396747663,0.309534544735167,0.130325980698227
"2019-05-06 00:0",0.76078067273162,0.00951063438180971,0.63520362576178,0.309220801083304,0.100832407803971
"2019-05-07 00:0",0.76983851780772,0.0109590593892742,0.63404167814191,0.290068751562342,0.0968010989316793
"2019-05-08 00:0",0.810836094065464,0.012602124541515,0.640519763682032,0.266712359417865,0.0828854831351838
"2019-05-09 00:0",0.831172622942839,0.013903966992729,0.677238265284897,0.266421665195094,0.0785266333590782
"2019-05-10 00:0",0.797713786574907,0.0130392288697008,0.707922444194006,0.282613919407581,0.0683311875983119
"2019-05-13 00:0",0.699698487722511,0.019281497950485,0.727627975890558,0.226888820301618,0.0598796881209261
"2019-05-14 00:0",0.680422065148768,0.0232378066369741,0.67479058287484,0.232091749991417,0.0639467827789331
"2019-05-15 00:0",0.749567733290757,0.0213441627481752,0.607133436915006,0.181028754810763,0.0546006836280681
"2019-05-16 00:0",0.836215108713224,0.0280020715739944,0.470533482289071,0.186672338050971,0.0287515618769885
"2019-05-17 00:0",0.884647885331952,0.0263955665875335,0.500304474583101,0.180972239825423,0.0326131873380343
"2019-05-20 00:0",0.824213562349192,0.0327356005088114,0.493690744726611,0.158643261084533,0.0342425126384655
"2019-05-21 00:0",0.887768230661478,0.0470915486964389,0.343208243667467,0.138852140623819,0.0426599080108063
"2019-05-22 00:0",0.943098385307081,0.0498069739802183,0.289923624535194,0.1316164462208,0.0368025314576037
"2019-05-23 00:0",0.964153197085787,0.0360854058078872,0.267759780841542,0.110423539965105,0.0346414100095413
"2019-05-24 00:0",0.971220956299634,0.0321658848213944,0.278978356326101,0.107113891950304,0.0324605980523264
"2019-05-28 00:0",0.991723890495505,0.0306585511787742,0.326638143374459,0.119214817779742,0.0393668608849485
"2019-05-29 00:0",0.971120175148355,0.0376086721657223,0.347075732011971,0.11542170751592,0.03413838253375
"2019-05-30 00:0",0.957471536982536,0.0439197406935455,0.360947886413753,0.109215534358308,0.0345816350655912
"2019-05-31 00:0",0.981906167588797,0.0444367227395045,0.348164829952455,0.107126702621215,0.0341502555723784
"2019-06-03 00:0",0.925250506554006,0.0365286086617246,0.377187091750751,0.0903132154825247,0.0315931432664265
"2019-06-04 00:0",0.805632745100608,0.0343353176359261,0.514688817669098,0.102202824135374,0.0358766105946256
"2019-06-05 00:0",0.826835719558969,0.0363755841321731,0.572410161544423,0.115749874712969,0.0376788133479332
"2019-06-06 00:0",0.78179076592045,0.0427570043340707,0.616421712030231,0.103828576202132,0.0473394353822669
"2019-06-07 00:0",0.760013550367293,0.0524490116909394,0.574481616432504,0.115790633757701,0.0536950479996429
"2019-06-10 00:0",0.765722384387396,0.0565603985949897,0.566146454547759,0.111526861557205,0.050645117388414
"2019-06-11 00:0",0.759944043758103,0.0555994854649581,0.559053812995121,0.106285922209868,0.0524862596686241
"2019-06-12 00:0",0.757013598212878,0.0559918797846679,0.553785404687159,0.11160009040524,0.0529089706810336
"2019-06-13 00:0",0.722748517908245,0.0526141061484885,0.562824905628106,0.12035855196323,0.0667364241308107
"2019-06-14 00:0",0.727750428162733,0.0579531299830128,0.592909244587998,0.117129410662631,0.0664440866481736
"2019-06-17 00:0",0.800233134713988,0.0665430240748321,0.763429139607171,0.0895341437796133,0.0624244913449513
"2019-06-18 00:0",0.836188583764192,0.0595441399972292,0.781036105311158,0.0841732186140904,0.0582511879876605
"2019-06-19 00:0",0.853402091198026,0.0586606541653799,0.776936961729961,0.0867411354240514,0.0585450770970438
"2019-06-20 00:0",0.845460918675958,0.0640116512360642,0.79199690143924,0.0912976813407277,0.0613005735680462
"2019-06-21 00:0",0.835903941816665,0.0642499235404635,0.793519627254962,0.0914045111600463,0.062401764561667
"2019-06-24 00:0",0.869936299989236,0.0668574301863797,0.823137269333921,0.0810872654170289,0.0729340883155194
"2019-06-25 00:0",0.835626100881177,0.0757612038304039,0.854230445745468,0.0776877621561547,0.0706840520236067
"2019-06-26 00:0",0.775818514904323,0.0940066150463742,0.768924544511504,0.0918507486099625,0.0761023211091377
"2019-06-27 00:0",0.822110681261062,0.0902867851624839,0.771523745831234,0.094648153317726,0.0810345034075834
"2019-06-28 00:0",0.90263202153295,0.0975790419698742,0.729730208050995,0.0951211558262152,0.0954236865115042
"2019-07-01 00:0",0.919004611039511,0.161096650897611,0.805654647183486,0.117921515186824,0.0949011122427471
"2019-07-02 00:0",0.906453344121485,0.165837941466604,0.808290667216934,0.109130486724224,0.10898708701331
"2019-07-03 00:0",0.893639920705813,0.153804165106034,0.817157904671029,0.076033076445819,0.0995004762402879
"2019-07-05 00:0",0.886286824546723,0.149883244355921,0.805786242722347,0.0760947041762466,0.0707374904901652
"2019-07-08 00:0",0.91318725982954,0.169528648703832,0.800631255710337,0.0737659195890847,0.076125752351437
"2019-07-09 00:0",0.630603339386467,0.192422833111489,0.804553186775283,0.0687220684940699,0.0787527005718939
"2019-07-10 00:0",0.629087537716546,0.185327987546125,0.80847517517631,0.0686341934052994,0.076280657876173
"2019-07-11 00:0",0.578051607243542,0.21587479351624,0.675710016001778,0.0615686477828901,0.0679227073798883
"2019-07-12 00:0",0.590063334983143,0.221775044725654,0.646493521848848,0.0759266252357979,0.0688911999123363
"2019-07-15 00:0",0.591510809690496,0.224167965975846,0.652904726282532,0.0745466590141183,0.0795721248519451
"2019-07-16 00:0",0.537343282627133,0.229328944316223,0.621684247778947,0.0639805075426748,0.0926311704173601
"2019-07-17 00:0",0.543088408780507,0.258652150367397,0.610161553773986,0.0665209125122752,0.100499482771741
"2019-07-18 00:0",0.423400722122362,0.406375816032824,0.648298941618441,0.0870553907295767,0.187446556279053
"2019-07-19 00:0",0.502951368163565,0.306927576708651,0.707895829743178,0.0826393124581231,0.197292957347553
"2019-07-22 00:0",0.463606925096975,0.23414401688465,0.788308899565205,0.097888924230549,0.287797208569923
"2019-07-23 00:0",0.501113748358694,0.209241039584751,0.822445141154715,0.103759006630049,0.276684806982841
"2019-07-24 00:0",0.482393084945584,0.227878358615796,0.854769756474359,0.104270513966498,0.292809412447619
"2019-07-25 00:0",0.4827319337602,0.38834242427274,0.820219682221785,0.099973968098115,0.279242105905185
"2019-07-26 00:0",0.503655168500941,0.364694426149484,0.713998689080412,0.101195017041083,0.254032004688029
"2019-07-29 00:0",0.539739201166184,0.440807110982417,0.841083957602455,0.0357687672768339,0.268614436483168
"2019-07-30 00:0",0.4835507523482,0.474542254955441,0.863313139531208,0.0316367065937004,0.149594079075015
"2019-07-31 00:0",0.495339361345572,0.471115061917958,0.86222870047548,0.0300446207454441,0.150275536578283
"2019-08-01 00:0",0.500377123263116,0.475083115593854,0.874156368786022,0.0288787843790672,0.148780019597786
"2019-08-02 00:0",0.457273199443924,0.476796717397808,0.950324099479527,0.02619622172511,0.164676431483333
"2019-08-05 00:0",0.433024203671458,0.462009582847989,0.928705058178763,0.0292379803842003,0.172223757779182
"2019-08-06 00:0",0.428936548746175,0.483009846253843,0.880132477827892,0.0285233461035463,0.143556269982599
"2019-08-07 00:0",0.506735589185296,0.470337674595181,0.831316774711238,0.0211629222246799,0.128366280223118
"2019-08-08 00:0",0.49853929785567,0.452638675473276,0.837664898849825,0.0214009831662683,0.137697485089816
"2019-08-09 00:0",0.507967527292033,0.399307066318511,0.818976867084889,0.0181456200213799,0.157205676559431
"2019-08-12 00:0",0.507700425343413,0.401664954144462,0.81642225448796,0.0185324064632983,0.158274020065678
"2019-08-13 00:0",0.505262807348427,0.407023635132334,0.828524845220282,0.0176867378264742,0.15510212276067
"2019-08-14 00:0",0.487546267329834,0.417828314320854,0.851883277491533,0.0170487015227456,0.179005873742612
"2019-08-15 00:0",0.467941747783811,0.405556302936885,0.83713680121334,0.0186534158430759,0.171034722648973
"2019-08-16 00:0",0.490786479590751,0.383993812750138,0.832224932946985,0.0190491721297067,0.171354395324172
"2019-08-19 00:0",0.431060465387122,0.44347139553885,0.844127496849328,0.0160900056750246,0.183455352035161
"2019-08-20 00:0",0.374492685284978,0.531961184310943,0.924800670157914,0.0180441363642132,0.218735741884734
"2019-08-21 00:0",0.349862717726651,0.514910026973641,0.878344507458799,0.0215778220092751,0.200140248764746
"2019-08-22 00:0",0.353857657147323,0.512528657971216,0.882830513273636,0.0211290037503353,0.215964180487075
"2019-08-23 00:0",0.459991240273296,0.474269147745994,0.914326177676291,0.0227969002855429,0.190906656025905
"2019-08-26 00:0",0.462993139483818,0.477629756388951,0.938785485285424,0.0235155132508422,0.192435372685733
"2019-08-27 00:0",0.45441708416865,0.475456184408114,0.953789852653695,0.0217199104764579,0.190760987282635
"2019-08-28 00:0",0.497593826922311,0.525626671156666,0.954789905835919,0.0226835923068276,0.222923218162583
"2019-08-29 00:0",0.478894189088671,0.38803694696698,0.982713367536932,0.0247207056245544,0.32072909454556
"2019-08-30 00:0",0.475516324129172,0.404513773239165,0.964244490509359,0.0255012511906273,0.318918082293654
"2019-09-03 00:0",0.453466419232338,0.38802097510665,0.957442875910628,0.0274735213623705,0.396688766733771
"2019-09-04 00:0",0.434022243644862,0.400809008765287,0.917714474293544,0.0284981608070201,0.474812585354991
"2019-09-05 00:0",0.445118897094919,0.386886353779025,0.919086795511675,0.0275686958302741,0.45925511985877
"2019-09-06 00:0",0.444236417600131,0.396154343976009,0.933285591098555,0.0281802170518256,0.454526060926686
"2019-09-09 00:0",0.464895716360047,0.391230267917473,0.934363241039546,0.0290604464229488,0.467463725460657
"2019-09-10 00:0",0.377634184417855,0.442879497000787,0.949920434668972,0.0304447506350438,0.483327830119075
"2019-09-11 00:0",0.350562971224981,0.385296551359753,0.900263086702686,0.0318140824071876,0.507264660471789
"2019-09-12 00:0",0.467267648671173,0.376496607194329,0.833415953713251,0.0487893238768848,0.462387236144092
"2019-09-13 00:0",0.530191791101957,0.259416386439882,0.852802079981941,0.0693093881311462,0.37350643999745
"2019-09-16 00:0",0.556146983266461,0.276950713177875,0.854488988351397,0.0836858410974943,0.412642364452393
"2019-09-17 00:0",0.591707646222595,0.24869286719479,0.928831749931073,0.0644598596804609,0.318845092592185
"2019-09-18 00:0",0.570848808175204,0.24246240583229,0.88960881269001,0.0564010311324895,0.359178446583835
"2019-09-19 00:0",0.580434285199091,0.246027871655847,0.871523247649545,0.0630016660175278,0.376400157804542
"2019-09-20 00:0",0.573008167634997,0.255461892284059,0.887345327880779,0.0606724395073723,0.403027184315962
"2019-09-23 00:0",0.646107789790336,0.225864697808321,0.833104033972876,0.0679742271114552,0.410326387437877
"2019-09-24 00:0",0.681998417688058,0.242001693243367,0.876200462221814,0.0622816147844881,0.435228488265521
"2019-09-25 00:0",0.739299154706343,0.253462513221915,0.854227012022631,0.0625097646631769,0.419095661356819
"2019-09-26 00:0",0.995905011193897,0.515162328196209,0.654408855030689,0.0918772385024722,0.143123597450248
"2019-09-27 00:0",0.996534686165276,0.502958176613899,0.680703772491764,0.102016978984016,0.159507033969878
"2019-09-30 00:0",0.966712740391359,0.523140155526374,0.710368871232408,0.089642652725432,0.143865307885374
"2019-10-01 00:0",0.988564987199404,0.451314508391365,0.703642077932224,0.0966018491404473,0.149378749566948
"2019-10-02 00:0",0.99353545590455,0.410847178385509,0.641495901519613,0.103015352728165,0.138460651299966
"2019-10-03 00:0",0.979394563962559,0.403907365382279,0.635738247157827,0.103639504821672,0.13392724543236
"2019-10-04 00:0",0.985583767380329,0.442728594608319,0.665920741684374,0.10582477274536,0.119443383608207
"2019-10-07 00:0",0.802926280967578,0.412001295970195,0.525198407696684,0.145875959887907,0.096912237244937
"2019-10-08 00:0",0.764698072969557,0.38494069758841,0.561490606334859,0.134823500307212,0.101945141985408
"2019-10-09 00:0",0.657970492300898,0.333910140928852,0.494968344903081,0.117964144023722,0.0989176596399174
"2019-10-10 00:0",0.667084502865072,0.361749462577942,0.50466052672738,0.125742259195393,0.0948221567539174
"2019-10-11 00:0",0.734383329622245,0.344154325631304,0.377023650708249,0.163873753218633,0.0690631054935471
"2019-10-14 00:0",0.74599309330653,0.326390045380476,0.37279910966618,0.164960440086829,0.0655305692928981
"2019-10-15 00:0",0.79474993518886,0.334575654859375,0.378006932441161,0.164945822458639,0.061611589616386
"2019-10-16 00:0",0.809538854803911,0.437573756583584,0.390783984728645,0.171164271568935,0.0593093719108263
"2019-10-17 00:0",0.947955488692561,0.471296056663997,0.519598384449967,0.164763881688003,0.0776551743448471
"2019-10-18 00:0",0.912718375100411,0.510017861775334,0.535165681065511,0.128470748411177,0.0758107150683321
"2019-10-21 00:0",0.932243174503438,0.592772071496589,0.638751228177464,0.123236204686838,0.0877307807216078
"2019-10-22 00:0",0.959227999684843,0.660989281067703,0.629306262343163,0.109430162135734,0.0855246130342463
"2019-10-23 00:0",0.990220193094027,0.704824437947594,0.724864288683103,0.116079100187441,0.100951099410389
"2019-10-24 00:0",0.991401408499814,0.711518790196107,0.751244365553272,0.112047136144311,0.0964539273770411
"2019-10-25 00:0",0.984387339044305,0.716547252481413,0.753811962827407,0.111254385111064,0.096262338211335
"2019-10-28 00:0",0.965452834058595,0.711164051388019,0.790654423821143,0.116054070629786,0.0888538636914481
"2019-10-29 00:0",0.946365982988973,0.80036821822253,0.784140573204683,0.126364844342103,0.092631107782969
"2019-10-30 00:0",0.844618207155251,0.786526889651722,0.819394344932054,0.130915018156076,0.115635548390126
"2019-10-31 00:0",0.874678565784409,0.726458068075095,0.846675531230079,0.119463767138066,0.115041279873977
"2019-11-01 00:0",0.804606648278078,0.761498518906073,0.833162029597219,0.105386332483722,0.184826532028517
"2019-11-04 00:0",0.601061459809673,0.389402756873008,0.480371962720634,0.313820266703443,0.26889983920242
"2019-11-05 00:0",0.593172837792963,0.395896445244674,0.47697701452805,0.325564520397456,0.262821637871441
"2019-11-06 00:0",0.62313162854323,0.422164790193621,0.498824370496553,0.346051707433956,0.249845884856271
"2019-11-07 00:0",0.673935668442683,0.417501126520965,0.31637611995844,0.390378417649055,0.196512861961489
"2019-11-08 00:0",0.675607980787306,0.415706176055747,0.304632461458995,0.397317126358372,0.197406877200891
"2019-11-11 00:0",0.672507080288292,0.423895822276506,0.316493729642743,0.373140876384602,0.219435329254806
"2019-11-12 00:0",0.77423569743941,0.446390744520706,0.342588164864297,0.289811248048927,0.236909087319143
"2019-11-13 00:0",0.788732456720137,0.454806187739442,0.342801552991883,0.290859711457311,0.225874216637137
"2019-11-14 00:0",0.797955019856037,0.464402365567077,0.339036914010105,0.290760288452029,0.223381042119057
"2019-11-15 00:0",0.789167265933034,0.474401948277347,0.336679239207665,0.294435062885452,0.223236193277397
"2019-11-18 00:0",0.735269904374404,0.494629067803951,0.381860711540861,0.325390725516466,0.246686247376019
"2019-11-19 00:0",0.725945432657835,0.442171545535469,0.374500394014823,0.352262569043835,0.270031841597293
"2019-11-20 00:0",0.688733400760592,0.50801949848153,0.322187741421617,0.342877816366162,0.25788447225862
"2019-11-21 00:0",0.752126138275452,0.465872245563439,0.291667944505869,0.306082062793149,0.247873853512931
"2019-11-22 00:0",0.744403151358655,0.41364303398704,0.27898189391695,0.310350897538859,0.276649555807396
"2019-11-25 00:0",0.740642917613944,0.414638380456098,0.256488103172636,0.319268791012784,0.272636579925404
"2019-11-26 00:0",0.764179184186335,0.417727324134862,0.273537524734497,0.351794839810991,0.25802484017091
"2019-11-27 00:0",0.762195840022707,0.368219868904583,0.271542760627682,0.344754445685762,0.236246759312749
"2019-11-29 00:0",0.748979820008801,0.368741133607726,0.279883490253928,0.341181781287257,0.220682906869271
"2019-12-02 00:0",0.763078812260821,0.375865075449607,0.281864218386601,0.326213567397075,0.221637123162522
"2019-12-03 00:0",0.89264961687793,0.420502421227042,0.390809766830275,0.318035674490553,0.364716304209249
"2019-12-04 00:0",0.911170210810027,0.498348514170926,0.384495871088314,0.352149060152752,0.364594945132496
"2019-12-05 00:0",0.900076663597046,0.508690908132655,0.424978861854753,0.358178654143401,0.375091177260037
"2019-12-06 00:0",0.890790268687856,0.544121044191919,0.405149307933567,0.459477999846521,0.392008162300547
"2019-12-09 00:0",0.921459032053443,0.536754240501399,0.431403357378935,0.48271083822743,0.302486359462536
"2019-12-10 00:0",0.925196628040874,0.463623393769325,0.419844947111747,0.524154722477894,0.308364909407168
"2019-12-11 00:0",0.947230774051319,0.445546938338345,0.474881230146698,0.494613010579634,0.328384771725176
