obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2020-06-03 00:0",2.70141523433336,1.29767135726791,1.11725853789407
"2020-06-04 00:0",2.64805263330287,1.27286870743033,1.14451256796446
"2020-06-05 00:0",2.69697257200484,1.26382432419254,1.13811821381875
"2020-06-08 00:0",2.71506227054739,1.26195688517706,1.135476003412
"2020-06-09 00:0",2.70342064293568,1.29573440236053,1.13327709616537
"2020-06-10 00:0",2.72627459202786,1.37558093200213,1.11465710481652
"2020-06-11 00:0",2.8080661986726,1.53496861004769,1.03140901386062
"2020-06-12 00:0",2.86135766090717,1.53419182536751,0.897928500786486
"2020-06-15 00:0",2.78484423002113,1.64152712469266,0.959973500851936
"2020-06-16 00:0",2.75056567359629,1.6673089107566,0.974453763521534
"2020-06-17 00:0",2.72357841668359,1.64276650461958,0.98375803458662
"2020-06-18 00:0",2.73536287609523,1.63518235241782,0.998040959740734
"2020-06-19 00:0",2.75370364669867,1.663481785178,1.01434976654277
"2020-06-22 00:0",2.75035610954693,1.67183449702938,1.00385501378132
"2020-06-23 00:0",2.76186451411489,1.58612507729182,1.00000382924401
"2020-06-24 00:0",2.87088842624586,1.58192347452541,0.939827988586258
"2020-06-25 00:0",2.91621146665417,1.64623618371356,0.959928622533304
"2020-06-26 00:0",2.91848239414985,1.66400966476364,0.959149807441699
"2020-06-29 00:0",2.90015272856692,1.67862953377445,0.946280166169375
"2020-06-30 00:0",2.90809735917246,1.66232500580061,0.951329598013064
"2020-07-01 00:0",2.87168613146068,1.63531422441572,0.929869784836972
"2020-07-02 00:0",2.9389238900866,1.6260870348368,0.91171550229499
"2020-07-06 00:0",2.93604047615805,1.64783156156174,0.905002939405195
"2020-07-07 00:0",2.96488296090846,1.5988455933025,0.884918743518414
"2020-07-08 00:0",2.91116346567226,1.61656585078342,0.850134187343675
"2020-07-09 00:0",2.89334188569399,1.58810384829709,0.871910898323946
"2020-07-10 00:0",2.94331361289031,1.53784541615304,0.901500813438648
"2020-07-13 00:0",2.87423791934653,1.4632984397405,0.931343789308778
"2020-07-14 00:0",2.88656510603224,1.45839216147282,0.964730280971477
"2020-07-15 00:0",2.96242119115992,1.0757922480433,0.877655897489445
"2020-07-16 00:0",2.98282730356484,1.06522516422451,0.951401589390166
"2020-07-17 00:0",3.11015287348513,1.07537365093566,1.09549561796543
"2020-07-20 00:0",3.11529066277308,1.08685029859668,1.12432528329906
"2020-07-21 00:0",3.11747096121041,1.10819971799489,1.04365906298232
"2020-07-22 00:0",3.10848831680134,1.10254186463473,1.07134284350684
"2020-07-23 00:0",3.08984288830467,1.12409207465537,1.07119506609174
"2020-07-24 00:0",3.05699991971126,1.02638282441924,1.04131353531104
"2020-07-27 00:0",3.10860698402078,1.1159516698612,1.06897128937297
"2020-07-28 00:0",3.18131019761705,1.21304581970967,0.933465833871795
"2020-07-29 00:0",3.17117590136067,1.21638446459828,0.940622246185039
"2020-07-30 00:0",3.22499076392089,1.18793411201003,0.983406332019795
"2020-07-31 00:0",3.2521303809281,1.22298117064298,1.1523834674849
"2020-08-03 00:0",3.20214330262924,1.24947360643972,0.808764189157988
"2020-08-04 00:0",3.15390334732107,1.20190124332485,0.783480731568306
"2020-08-05 00:0",3.04946385234125,1.18398069252921,0.774591898283416
"2020-08-06 00:0",3.08093749447007,1.1015887828207,0.764387762145396
"2020-08-07 00:0",3.04484743448676,1.12109347922387,0.780277356635252
"2020-08-10 00:0",3.04670114375237,1.13612939371191,0.784178174374565
"2020-08-11 00:0",3.11315079331101,1.19256455006133,0.818711456054606
"2020-08-12 00:0",3.13500138301745,1.25382266183558,0.828784282683627
"2020-08-13 00:0",3.18819328930271,1.16419621804404,0.843239694244643
"2020-08-14 00:0",3.20729801438929,1.2340140159132,0.850712824880552
"2020-08-17 00:0",3.21759744145635,1.32257616142272,0.869292251712001
"2020-08-18 00:0",3.23607721060843,1.37411031099726,0.852064495140545
"2020-08-19 00:0",3.21926435119228,1.33348704259001,0.862991382858714
"2020-08-20 00:0",3.23238125400272,1.32048464291999,0.89561412507241
"2020-08-21 00:0",3.2862592215517,1.30537953458967,0.91452752614202
"2020-08-24 00:0",3.32713268871368,1.35049091665733,1.02104873509168
"2020-08-25 00:0",3.3642528973819,1.41817356497711,1.0300683793132
"2020-08-26 00:0",3.51507187485576,1.45775220619451,1.01295688940792
"2020-08-27 00:0",3.5087993312778,1.48311307057516,0.994682083174482
"2020-08-28 00:0",3.50242402892909,1.50858832385267,0.998290889672123
"2020-08-31 00:0",3.61861639118344,1.57161729019383,0.944945955171028
"2020-09-01 00:0",3.66237526183633,1.56628739546341,0.974644904777527
"2020-09-02 00:0",3.63828716406441,1.60032614962494,0.975530768438847
"2020-09-03 00:0",3.56895978431662,1.60038475157338,0.996617251677597
"2020-09-04 00:0",3.41489098296237,1.65581785676816,0.97796884737284
"2020-09-08 00:0",3.40056330364991,1.62823430830879,1.00430219400358
"2020-09-09 00:0",3.36405067162928,1.60875595870445,1.00189686619883
"2020-09-10 00:0",3.3870789791161,1.65935325540451,0.971924202831671
"2020-09-11 00:0",3.41159478163612,1.57499736007689,0.938257248514466
"2020-09-14 00:0",3.38895643932391,1.62576717406403,0.981354584337267
"2020-09-15 00:0",3.34413520140159,1.66007731054916,0.941412116909967
"2020-09-16 00:0",3.34595322496135,1.65530918293887,0.919677240459051
"2020-09-17 00:0",3.28236383239088,1.68830804008586,0.89481057263445
"2020-09-18 00:0",3.28120283926012,1.75741579825046,0.903872541120428
"2020-09-21 00:0",3.31408594091907,1.8039122928681,0.93948600546161
"2020-09-22 00:0",3.26900296529378,1.83239644589178,0.924033012540391
"2020-09-23 00:0",3.20525085868695,1.84314809708483,0.916987295700362
"2020-09-24 00:0",3.20260176940954,1.92949935408239,0.889314846590038
"2020-09-25 00:0",3.2245962074952,1.8712463529447,0.932761727299751
"2020-09-28 00:0",3.21044377257157,1.80336703798727,0.928846790186134
"2020-09-29 00:0",3.16162565461427,1.83255601298881,0.928521915629209
"2020-09-30 00:0",3.16004421988692,1.81303857927045,0.928453367570202
"2020-10-01 00:0",3.11991937431428,1.89477718747522,0.900269879313115
"2020-10-02 00:0",3.02990272140594,1.84310722504899,0.936210512984462
"2020-10-05 00:0",3.02467607588372,1.84033611730215,0.953061259988169
"2020-10-06 00:0",2.99915287364158,1.78670925618077,0.99933350610442
"2020-10-07 00:0",2.98017334385578,1.77242007526537,1.02476774902057
"2020-10-08 00:0",2.99528183501837,1.74789187483596,1.00411544543756
"2020-10-09 00:0",2.98419967403732,1.74976685575419,1.00411872341629
"2020-10-12 00:0",3.0052191898411,1.74663739301175,1.04591343280599
"2020-10-13 00:0",2.95956304868899,1.76279498443926,1.04401542642342
"2020-10-14 00:0",3.01032512850086,1.70602709734398,1.06593532575673
"2020-10-15 00:0",3.05519764221212,1.68325456146105,1.10719619429022
"2020-10-16 00:0",3.0483046709437,1.61622004176849,1.1049964185382
"2020-10-19 00:0",2.96350669697656,1.52116473999625,1.09283759348565
"2020-10-20 00:0",2.98851069978903,1.49280670073296,1.08601688250615
"2020-10-21 00:0",2.97006383247809,1.46167093917921,1.05721142390021
"2020-10-22 00:0",2.98354267129386,1.41700490223481,1.06671207861047
"2020-10-23 00:0",2.98506141423451,1.42267423126753,1.06815418693462
"2020-10-26 00:0",2.9307011236586,1.48640384945732,1.05901961517408
"2020-10-27 00:0",3.0208359308898,1.5123888404195,1.04574386309037
"2020-10-28 00:0",2.80400071765322,1.69869035241423,1.1294323765771
"2020-10-29 00:0",2.79007973055503,1.69566899996393,1.13286341108873
"2020-10-30 00:0",2.73305939630352,1.79161620839714,1.21078999122322
"2020-11-02 00:0",2.71775232174829,1.74894423742167,1.11130760736644
"2020-11-03 00:0",2.68397466483405,1.806378676119,1.17036730502598
"2020-11-04 00:0",2.72939097267871,1.78092018723819,1.23849525787368
"2020-11-05 00:0",2.70683001639642,1.85343782384089,1.33175728362302
"2020-11-06 00:0",2.69094815000585,1.83095258819474,1.31022118962798
"2020-11-09 00:0",2.76677964578314,2.08376520744904,1.33946288016213
"2020-11-10 00:0",2.82855490513953,2.06368651963091,1.37879608891656
"2020-11-11 00:0",2.78866338039803,2.11621455227612,1.39921224909311
"2020-11-12 00:0",2.65534521209481,2.16129574583882,1.30088874319793
"2020-11-13 00:0",2.65010059153067,2.14740500629886,1.30410223160588
"2020-11-16 00:0",2.676998452978,2.13403252436906,1.30436028456297
"2020-11-17 00:0",2.67679210372032,2.09506688704345,1.3127776832605
"2020-11-18 00:0",2.64136268364456,2.14817682623851,1.32914326803307
"2020-11-19 00:0",2.68101594753845,2.10212350167752,1.34238145728706
"2020-11-20 00:0",2.58241435283233,2.08853475940497,1.38782739341683
"2020-11-23 00:0",2.54924723064663,2.1458020847064,1.37704587825993
"2020-11-24 00:0",2.52472712810565,2.15623936654913,1.37396567798645
"2020-11-25 00:0",2.49794221209914,2.14341540473585,1.37640116521335
"2020-11-27 00:0",2.49421808331647,2.14302569850647,1.37174511737427
"2020-11-30 00:0",2.34943712755081,2.17012244884642,1.36602292184502
"2020-12-01 00:0",2.34656691739344,2.15546765991127,1.36530124312069
"2020-12-02 00:0",2.30973060460126,2.16002045156294,1.35038641474131
"2020-12-03 00:0",2.34536285685566,2.12663913664439,1.35012142396362
"2020-12-04 00:0",2.31815020219604,2.21152145079629,1.2922907600559
"2020-12-07 00:0",2.39954209586433,2.14954097109452,1.33422814704825
"2020-12-08 00:0",2.41843891978468,2.19948912066763,1.34921883759492
"2020-12-09 00:0",2.49382914540274,2.1659522326227,1.37794892031535
"2020-12-10 00:0",2.50848530445111,2.18277823520918,1.31759624281755
"2020-12-11 00:0",2.49159750263154,2.10226444460423,1.43750417104905
"2020-12-14 00:0",2.37903870937231,2.1058964707775,1.44563169854793
"2020-12-15 00:0",2.34852548658422,2.1690103468681,1.41023541817957
"2020-12-16 00:0",2.29292679608198,2.161967626635,1.40285017733806
"2020-12-17 00:0",2.26910197568285,2.15567462157339,1.39644099260494
"2020-12-18 00:0",2.20680372400469,2.24719596774063,1.41338421539697
"2020-12-21 00:0",2.24135858973011,2.1983905417631,1.39655724576299
"2020-12-22 00:0",2.15535764917697,2.15198770545019,1.41176114251928
"2020-12-23 00:0",2.1074833427014,2.16860006570965,1.3807040800203
"2020-12-24 00:0",2.06291799246156,2.03842072486642,1.38759867131283
"2020-12-28 00:0",2.10787848598062,2.10574348205818,1.40164682359048
"2020-12-29 00:0",2.09091704432622,2.10502409548767,1.38232269998047
"2020-12-30 00:0",2.04705636742006,2.09490250326903,1.37874105502917
"2020-12-31 00:0",2.00018998733086,2.06895067027241,1.36731203601109
"2021-01-04 00:0",1.91825280522362,2.10064075983366,1.35122335837795
"2021-01-05 00:0",1.59304903112139,1.90282884819723,1.29920904218341
"2021-01-06 00:0",1.63395157417481,1.90867468497225,1.28551073138929
"2021-01-07 00:0",1.6464884036047,1.9348552562732,1.26832640136974
"2021-01-08 00:0",1.5573365650886,1.84050415285866,1.28899811523805
"2021-01-11 00:0",1.5853626239076,1.84771102338275,1.21173187578372
"2021-01-12 00:0",1.58339128024468,1.92644730071418,1.32907164380503
"2021-01-13 00:0",1.58807231211304,1.92482403361745,1.3665160794544
"2021-01-14 00:0",1.57640010629429,1.92762220614359,1.36911391594179
"2021-01-15 00:0",1.57370099431011,1.94583612414179,1.36852487599171
"2021-01-19 00:0",1.56926594868947,1.91350891859564,1.37445280797472
"2021-01-20 00:0",1.62948105989159,1.90150172916374,1.36287441407983
"2021-01-21 00:0",1.62415417744793,1.88885172401015,1.36351987818906
"2021-01-22 00:0",1.58952896833255,1.93019111748366,1.35656269065788
"2021-01-25 00:0",1.62880224961778,1.8938279581829,1.303063912403
"2021-01-26 00:0",1.67925445802111,1.87902563413169,1.32378692235297
"2021-01-27 00:0",2.16441124426228,1.92003714045231,1.39057725614541
"2021-01-28 00:0",2.12028451574474,1.90638868378116,1.43041269526764
"2021-01-29 00:0",2.09818151312462,1.96516403688036,1.53902345256763
"2021-02-01 00:0",2.02787349551216,1.98741818152999,1.45902460871753
"2021-02-02 00:0",2.03985905773173,1.97748686009781,1.40024255629195
"2021-02-03 00:0",2.05747135602276,1.97754895025579,1.38912779810305
"2021-02-04 00:0",1.97772057142117,1.95533198577246,1.47158964146127
"2021-02-05 00:0",1.92374423995124,1.92436716172079,1.54891624826985
"2021-02-08 00:0",1.92004127337379,1.93865743689918,1.55683172892412
"2021-02-09 00:0",1.88112360104548,1.93222535008079,1.56187194640932
"2021-02-10 00:0",1.8832265696709,1.95152172997796,1.57664474627565
"2021-02-11 00:0",1.7292536195071,1.9402516623957,1.56409700031539
"2021-02-12 00:0",1.6735279292036,1.91710055937513,1.56600479665175
"2021-02-16 00:0",1.57514800684972,1.91431843985302,1.57362160442707
"2021-02-17 00:0",1.68268444930821,1.70927076088534,1.50854712483886
"2021-02-18 00:0",1.69960553303835,1.71138332943302,1.51056343566092
"2021-02-19 00:0",1.72818132895356,1.70833970286653,1.50121502709995
"2021-02-22 00:0",1.83645227283226,1.78939870985268,1.45166648186736
"2021-02-23 00:0",1.84604576632336,1.81040502083988,1.44580318898617
"2021-02-24 00:0",1.80584735215377,1.81930994146987,1.44299740558843
"2021-02-25 00:0",1.87884593465951,1.86790868482528,1.53115173427067
"2021-02-26 00:0",1.91347844408423,1.89671611886275,1.52900002728101
"2021-03-01 00:0",1.95100813399858,1.84615853431952,1.55700771446761
"2021-03-02 00:0",1.94365284049922,1.85131644329781,1.55133282812929
"2021-03-03 00:0",1.88553926989408,1.88002103749683,1.5667909982656
"2021-03-04 00:0",1.80127736054249,1.81415119262149,1.44864586034452
"2021-03-05 00:0",1.64758539788309,1.76847117652788,1.52328008320067
"2021-03-08 00:0",1.79134511408266,1.70378867168166,1.5885135954631
"2021-03-09 00:0",1.83732169301229,1.74623298327221,1.5279496808653
"2021-03-10 00:0",1.74499580486924,1.53673523817401,1.50084185986445
"2021-03-11 00:0",1.7374561928506,1.53647083020907,1.52637799488174
"2021-03-12 00:0",1.67555178808889,1.51200868899497,1.61391172622413
"2021-03-15 00:0",1.65182493533705,1.47452976129035,1.60874788792244
"2021-03-16 00:0",1.67038173723967,1.49922666893507,1.56360815939222
"2021-03-17 00:0",1.5912546263855,1.50143908889592,1.63218536633866
"2021-03-18 00:0",1.53806323832464,1.55628482167096,1.77626846982495
"2021-03-19 00:0",1.46215508377633,1.5387966404459,1.8859886905263
"2021-03-22 00:0",1.47863114131,1.53625672125781,1.89147939242106
"2021-03-23 00:0",1.58118373251021,1.55779247222338,2.12635749694078
"2021-03-24 00:0",1.51255573985409,1.53706490286298,2.08604361127474
"2021-03-25 00:0",1.48590121057627,1.50997895626211,2.02512078958341
"2021-03-26 00:0",1.48617952116656,1.54024734979596,2.00869044278385
"2021-03-29 00:0",1.4647158926917,1.55797112177826,2.02216344424656
"2021-03-30 00:0",1.41918933225516,1.56362207402311,1.99031649284466
"2021-03-31 00:0",1.13814079238578,1.45860348152245,1.90852485764628
"2021-04-01 00:0",1.17066175849572,1.44916572567685,1.80353968670799
"2021-04-05 00:0",1.18302967141998,1.46435342640812,1.78325619523578
"2021-04-06 00:0",1.18318993930975,1.42658227675214,1.83988032137551
"2021-04-07 00:0",1.17819717277261,1.4434271183946,1.84784938405825
"2021-04-08 00:0",1.28831622485139,1.39630425303077,1.8978527239606
"2021-04-09 00:0",1.28790186754348,1.37826424746304,1.83922138373734
"2021-04-12 00:0",1.05757779440551,1.3511955239301,1.71312835573338
"2021-04-13 00:0",0.99678873350754,1.31446640730848,1.67982850501319
"2021-04-14 00:0",1.04483829882921,1.22927785426616,1.75498041070606
"2021-04-15 00:0",0.972768953504378,1.21780516422049,1.80099043423215
"2021-04-16 00:0",0.935181845618676,1.28267878663937,1.72202656966331
"2021-04-19 00:0",0.846979840106407,1.29130113291601,1.71828998994556
"2021-04-20 00:0",0.775877611346557,1.3151520349894,1.70689808140164
"2021-04-21 00:0",0.854946975873136,1.29769016412743,1.72848441449085
"2021-04-22 00:0",0.873813616083426,1.18218911509643,1.65722973640918
"2021-04-23 00:0",1.05262744333426,1.18131957432873,1.83896475569074
"2021-04-26 00:0",1.11068725707285,1.12917672029156,1.83573075810048
"2021-04-27 00:0",1.1362107712781,1.82416178348243,2.01880048899881
"2021-04-28 00:0",1.00153417362859,1.77099066820721,2.12539111593441
"2021-04-29 00:0",1.06665221469901,1.71165276550838,2.06077348424701
"2021-04-30 00:0",1.0910481541471,1.652528828187,2.15153908238457
"2021-05-03 00:0",1.04354342650497,1.67522171119422,2.00703439166539
"2021-05-04 00:0",1.0898574801171,1.67884328648018,2.00886901334845
"2021-05-05 00:0",1.27209110711809,1.60052203473089,2.22102649751744
"2021-05-06 00:0",1.31672805145063,1.60190887394496,2.21383330992494
"2021-05-07 00:0",1.57893824167671,1.50235067963599,1.92778647803022
"2021-05-10 00:0",1.64027141487904,1.45589091865034,1.87280611489824
"2021-05-11 00:0",1.65486266307756,1.45508651162917,1.86722710951776
"2021-05-12 00:0",2.35695317349283,1.52875321648632,1.61475675977354
"2021-05-13 00:0",2.39832643611682,1.47307537325724,1.55038233227139
"2021-05-14 00:0",2.44280024478991,1.48339817116976,1.5796166739056
"2021-05-17 00:0",2.30332877325457,1.42279193811554,1.72353611440529
"2021-05-18 00:0",2.34326171301831,1.52294819926114,1.34977651277291
"2021-05-19 00:0",2.18970268209068,1.60265223985624,1.21028413507831
"2021-05-20 00:0",2.23021392745025,1.54417466862177,1.1743614061854
"2021-05-21 00:0",2.18051611671463,1.51306564849472,1.15257346167051
"2021-05-24 00:0",2.20716382201223,1.49933727413598,1.09877955756354
"2021-05-25 00:0",2.24158696876957,1.5100314326302,1.04101766766509
"2021-05-26 00:0",2.19206548204653,1.37385180941888,1.55779454510892
"2021-05-27 00:0",2.0043692083997,1.34617815950692,1.48797554949444
"2021-05-28 00:0",2.01880941386325,1.30144299041434,1.41677294409768
"2021-06-01 00:0",2.03728152307479,1.30159230811142,1.40335830034726
"2021-06-02 00:0",2.04018454215218,1.32328366479119,1.35769075994255
"2021-06-03 00:0",1.70042196324718,1.29739316763431,1.63004563472343
"2021-06-04 00:0",1.78023993551626,1.16926618962121,1.69685319015818
"2021-06-07 00:0",2.02807615069898,1.46452344080848,1.48627104492024
"2021-06-08 00:0",2.06091026020159,1.36311997608373,1.5857683053797
"2021-06-09 00:0",2.06109728205797,1.43466753502284,1.51779888964763
"2021-06-10 00:0",2.1129908056404,1.44518585495848,1.37726763787325
"2021-06-11 00:0",2.08231105862783,1.53730346104106,1.60403329792627
"2021-06-14 00:0",2.08716240018064,1.55187113602545,1.61336056443049
"2021-06-15 00:0",2.09464789331395,1.52959836918641,1.60950893371147
"2021-06-16 00:0",2.06874261376472,1.48993785653714,1.58900979387486
"2021-06-17 00:0",2.04675001571916,1.50572265807197,1.59040006097574
"2021-06-18 00:0",2.06862417816297,1.54786034457752,1.59154763389789
"2021-06-21 00:0",2.22337810971636,1.50647347188407,1.60261839609272
"2021-06-22 00:0",2.21245076972344,1.50373218446885,1.56759340728746
"2021-06-23 00:0",2.12114467198717,1.37725562334497,1.68854002836428
"2021-06-24 00:0",2.11820830625301,1.37523166732388,1.68473372564393
"2021-06-25 00:0",2.03977021723147,1.37620271884721,1.69533294360196
"2021-06-28 00:0",2.03920443827694,1.37330660693857,1.71302602921282
"2021-06-29 00:0",2.0019804109887,1.42745968842239,1.7721917322434
"2021-06-30 00:0",1.99447148501009,1.43828752417298,1.79590696912331
"2021-07-01 00:0",1.97740447821208,1.41444636235887,1.80843637785556
"2021-07-02 00:0",1.95439448595956,1.38343458310977,1.80138503804146
"2021-07-06 00:0",2.01698805461313,1.35206279276702,1.78984353372458
"2021-07-07 00:0",1.92808204045415,1.35076565248695,1.78482866799722
"2021-07-08 00:0",1.91807771840627,1.36059016780836,1.77924206956647
"2021-07-09 00:0",1.77355876673092,1.23203928624787,1.74616412137782
"2021-07-12 00:0",1.70176988233906,1.2500012898049,1.80357766327254
"2021-07-13 00:0",1.77306691547099,1.24003349718345,1.8347295347824
"2021-07-14 00:0",1.74134478727257,1.25836987339948,1.85865948672632
"2021-07-15 00:0",1.61103605455475,1.30970282914933,1.81546193868075
"2021-07-16 00:0",1.60018165910163,1.25995200181576,1.84755386567036
"2021-07-19 00:0",1.54186919594687,1.23363202919478,1.84929114402579
"2021-07-20 00:0",1.58677366290804,1.34745385589748,1.84469507085385
"2021-07-21 00:0",1.78530910527297,1.23298783251235,1.86423509594448
"2021-07-22 00:0",1.98985726022656,1.50098553742261,1.54320381382751
"2021-07-23 00:0",1.87512885685602,1.45787068231087,1.48750504445233
"2021-07-26 00:0",1.98101813271619,1.44138820875045,1.53419192900015
"2021-07-27 00:0",1.98170503498293,1.42802674291868,1.55200859378912
"2021-07-28 00:0",1.90895581640829,1.50879430159975,1.5405016748743
"2021-07-29 00:0",1.94599729967862,1.49638144308596,1.50882088652945
"2021-07-30 00:0",1.87884115074966,1.52904960450459,1.34381385756514
"2021-08-02 00:0",1.94335802572189,1.51633133600757,1.22803347994408
"2021-08-03 00:0",1.98363999287106,1.52228973861459,1.25015771354996
"2021-08-04 00:0",1.93253879762761,1.47801504610336,1.23838979552405
"2021-08-05 00:0",2.01835735375443,1.76563117525902,1.26920365116211
"2021-08-06 00:0",2.11902200125096,1.86355408758176,1.32741285157079
"2021-08-09 00:0",2.54831344751843,2.17118930879738,1.34458475269949
"2021-08-10 00:0",2.5579205280572,2.14118646960411,1.35944553067769
"2021-08-11 00:0",2.57061409308322,2.15851733443614,1.35112559166402
"2021-08-12 00:0",2.56516746011549,2.09953348127069,1.33929700423088
"2021-08-13 00:0",2.72485608482379,2.11084880747098,1.24486477203851
"2021-08-16 00:0",2.81885816010857,2.33214024946967,1.30186598091248
"2021-08-17 00:0",2.86800218331785,2.35201122314774,1.28049474872947
"2021-08-18 00:0",2.93992031199908,2.1318745400326,1.25988043368966
"2021-08-19 00:0",2.91525476906756,2.03204684599887,1.25074972323855
"2021-08-20 00:0",2.94814938078587,1.88084129505083,1.20469772757166
"2021-08-23 00:0",2.93751120108733,1.7886720407769,1.21581647447475
"2021-08-24 00:0",2.78485098143963,1.73448550309997,1.26240133085143
"2021-08-25 00:0",3.07414900841008,2.03304002366345,1.19487614453074
"2021-08-26 00:0",3.04719999934894,2.0079994898624,1.19447886838555
"2021-08-27 00:0",3.05898021576866,1.89032487885478,1.18984580258745
"2021-08-30 00:0",2.97021088003864,1.84251369512323,1.2267934579062
"2021-08-31 00:0",3.02516040789185,1.76779088359524,1.18197941483332
"2021-09-01 00:0",3.07860074874164,1.83574535331532,1.16867996826402
"2021-09-02 00:0",3.0979472435941,1.81595072319074,1.1625227832594
"2021-09-03 00:0",3.25679382959542,1.85778026452077,1.28710815474211
"2021-09-07 00:0",3.23253979436054,1.86350684970315,1.24428894276515
"2021-09-08 00:0",3.23923716442748,1.83267474593717,1.20579080692055
"2021-09-09 00:0",3.20820333381335,1.73635716419673,1.24902122885543
"2021-09-10 00:0",3.17371452005776,1.71796952438646,1.26967693341934
"2021-09-13 00:0",3.07798110535179,1.65015136130099,1.24413469905548
"2021-09-14 00:0",3.09167410699337,1.66778713271326,1.24988515016791
"2021-09-15 00:0",2.94775315750103,1.60429048065699,1.31082321129653
"2021-09-16 00:0",3.05014966540663,1.28557792943193,1.39291097844908
"2021-09-17 00:0",2.97828347507607,1.27084789261849,1.43902466293664
"2021-09-20 00:0",2.99265803831733,1.28409914565389,1.45184720329821
"2021-09-21 00:0",3.00621837400806,1.1494247105634,1.36366735389808
"2021-09-22 00:0",2.84447234923536,1.17138411622422,1.31067786028222
"2021-09-23 00:0",2.83237550067539,1.21832562414278,1.32012103145537
"2021-09-24 00:0",2.8278373671692,1.20226370946918,1.30598459892705
"2021-09-27 00:0",2.68710349216172,1.15491133320063,1.31855085402185
"2021-09-28 00:0",2.61368286747718,1.12911648575838,1.34471299081797
"2021-09-29 00:0",2.59928635497118,1.17271661187421,1.33949664719783
"2021-09-30 00:0",2.46085476181811,1.42669350652768,1.53109880382711
"2021-10-01 00:0",1.67979713119086,0.766493766705787,1.54862944910873
"2021-10-04 00:0",1.65107072744979,0.754177326467404,1.55920401439103
"2021-10-05 00:0",1.65416408603963,0.796446828666834,1.58831232842717
"2021-10-06 00:0",1.63208335259763,0.803223891403761,1.64091730661556
"2021-10-07 00:0",1.61383634453655,0.823142883665313,1.64923614152793
"2021-10-08 00:0",1.67813927999899,0.831238337023694,1.66106607206478
"2021-10-11 00:0",1.73681213885799,0.789691135456638,1.65849450731666
"2021-10-12 00:0",1.72482463509746,0.792012815774755,1.67383667736451
"2021-10-13 00:0",1.7085525673463,0.790819375565881,1.65205783462038
"2021-10-14 00:0",1.88168247018186,0.860541906544973,1.62674204804629
"2021-10-15 00:0",1.87579450477295,0.848049905763138,1.62229966223024
"2021-10-18 00:0",2.1335230210349,0.718893541660657,1.64837315859489
"2021-10-19 00:0",2.13786825603286,0.67136709404218,1.66810401641715
"2021-10-20 00:0",2.16603891256826,0.66721899467095,1.64087060627211
"2021-10-21 00:0",2.1938815677452,0.649518765963982,1.69444082312492
"2021-10-22 00:0",1.87988024012477,0.868976494905478,1.66250537309814
"2021-10-25 00:0",1.88973828590277,0.842279847149014,1.6610849255671
"2021-10-26 00:0",1.85229548263956,0.900901710107814,1.66310576112102
"2021-10-27 00:0",1.91998816490422,0.897733117054274,1.65242247397985
"2021-10-28 00:0",2.06402008439362,0.922112916009223,1.59681607660153
"2021-10-29 00:0",2.06324532326881,0.923832917403434,1.59311453877666
"2021-11-01 00:0",2.0784065484411,1.01610103720141,1.59771719602615
"2021-11-02 00:0",2.09011568630889,0.981386826306286,1.62435213728908
"2021-11-03 00:0",2.31601000633819,1.32052501645395,1.17461793334503
"2021-11-04 00:0",2.412771321149,1.33820964658631,1.20683493428183
"2021-11-05 00:0",2.3132601922457,1.40430839188518,1.3229983546145
"2021-11-08 00:0",2.18623382194857,1.46687151590208,1.4704103496196
"2021-11-09 00:0",2.23202586436595,1.49724133903436,1.34401678022369
"2021-11-10 00:0",2.19779248214979,1.44391463125608,1.34315057081912
"2021-11-11 00:0",2.21621520710644,1.43596604070552,1.42666668595612
"2021-11-12 00:0",2.2397261214061,1.5657806224923,1.38894757416027
"2021-11-15 00:0",2.35099578120392,1.54207647100375,1.37492476297334
"2021-11-16 00:0",2.2692868179379,1.59149551128981,1.29314733048692
"2021-11-17 00:0",2.22990060438288,1.79224699398961,1.25267309367941
"2021-11-18 00:0",2.23102434231659,1.87509490785817,1.307563287262
"2021-11-19 00:0",2.49957957736801,1.93436672842857,1.44347002875262
"2021-11-22 00:0",2.51057749338744,1.92750419026449,1.4891253085201
"2021-11-23 00:0",2.5721848875031,1.94403394951764,1.54160595043727
"2021-11-24 00:0",2.51825777020872,1.90127635402277,1.43916380985388
"2021-11-26 00:0",2.50498123731638,1.9687384999383,1.45645584649859
"2021-11-29 00:0",2.49157371950895,1.96220183054146,1.4796928756305
"2021-11-30 00:0",2.1435579159739,2.38290726065137,2.42393478801254
"2021-12-01 00:0",1.9784006295327,2.34769470656381,2.32198772111698
"2021-12-02 00:0",1.97607737721201,2.50041218273077,2.27216607732809
"2021-12-03 00:0",1.94898202057262,2.48495093735595,2.30646573491266
"2021-12-06 00:0",1.94414479659141,2.51429264926498,2.32786428285974
"2021-12-07 00:0",1.86084262904731,2.35083300396986,2.10170341682236
"2021-12-08 00:0",1.79225397596209,2.33148608620457,2.17528395639022
"2021-12-09 00:0",1.81476134943115,2.44043747171043,2.18533914064343
"2021-12-10 00:0",1.80699821475997,2.52428557117684,2.16661328724366
"2021-12-13 00:0",1.7802459900755,2.60653262265003,2.21881959248202
"2021-12-14 00:0",1.75827525658887,2.6093357983109,2.2159961050506
