obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2018-11-09 00:0",0.936081808135565,0.244206700822934,0.185111940660983,0.388345593809914,0.977243764399263
"2018-11-12 00:0",0.982473280994316,0.313073667461459,0.0859932256439779,0.356915405094394,0.918707948899696
"2018-11-13 00:0",0.91821004663473,0.337386419681411,0.076336853801889,0.301689720654499,0.909058691430433
"2018-11-14 00:0",0.926004694385109,0.251119532528728,0.0864931276253104,0.367697995839935,0.895734571019495
"2018-11-15 00:0",0.766794534753367,0.287482590744014,0.125646677890412,0.507844770005964,0.821617459032054
"2018-11-16 00:0",0.790666019929282,0.309260930952572,0.115932256875397,0.638864442896936,0.76213953081229
"2018-11-19 00:0",0.791127899417252,0.309363013613844,0.117216609066892,0.641349822224938,0.772735315804993
"2018-11-20 00:0",0.816853044889554,0.302141605102663,0.125120223589586,0.620561020455382,0.777858358879649
"2018-11-21 00:0",0.803134447056328,0.282190537391156,0.130490806315366,0.677666287657589,0.821313408380802
"2018-11-23 00:0",0.821458268430379,0.336556229254923,0.112332023489497,0.616464525136639,0.831224633414783
"2018-11-26 00:0",0.640603442528644,0.361436355108925,0.140593381326834,0.65676876652167,0.801178563665719
"2018-11-27 00:0",0.658973937947124,0.363351317276617,0.140327031560354,0.645142574348498,0.803733477272562
"2018-11-28 00:0",0.648278738973325,0.327493201421316,0.207696242437252,0.662101190217671,0.848493357339638
"2018-11-29 00:0",0.660719898828001,0.331216767954604,0.211332426740274,0.673549436752963,0.847945925100436
"2018-11-30 00:0",0.674404029926678,0.285613036967845,0.18786122252091,0.776278847474521,0.667574100305652
"2018-12-03 00:0",0.716817380976283,0.272996458506467,0.153972454513199,0.80761664421878,0.725299183672395
"2018-12-04 00:0",0.712571441962813,0.276907188969538,0.14604202163379,0.82105722846622,0.73357684396981
"2018-12-06 00:0",0.740848043054705,0.274200398243651,0.120571981462364,0.874348678928714,0.687293573752867
"2018-12-07 00:0",0.407068116186726,0.252393214758966,0.277319613114434,0.813277037365921,0.415691629241823
"2018-12-10 00:0",0.390389419261546,0.268777966126379,0.267764470119465,0.848439008798984,0.403068281876749
"2018-12-11 00:0",0.382467109083297,0.289622703066676,0.267485031098202,0.798236600696339,0.398927268721592
"2018-12-12 00:0",0.514720468059649,0.293202211771098,0.331724019232104,0.971025314849126,0.365205688710534
"2018-12-13 00:0",0.533676419009892,0.332541924315465,0.353061797337718,0.965528751589174,0.427927681673492
"2018-12-14 00:0",0.553634129933462,0.357715676067746,0.432546227889362,0.911610233607551,0.388442917478743
"2018-12-17 00:0",0.545250445274926,0.351514729943158,0.416551227435547,0.972992144375414,0.398326186212372
"2018-12-18 00:0",0.512812446343792,0.347341682599325,0.407620586913506,0.936521850818348,0.36900739336548
"2018-12-19 00:0",0.594517305720735,0.343857602460065,0.383502878045626,0.908795680993534,0.424816668253815
"2018-12-20 00:0",0.590306220320286,0.352024265248465,0.382488839130411,0.899767883673318,0.434316183001451
"2018-12-21 00:0",0.683617190690552,0.331029372648534,0.311048094336687,0.990020169720505,0.44293883019988
"2018-12-24 00:0",0.67206979522487,0.328032235277798,0.329013430840589,0.929316026053228,0.446838548231515
"2018-12-26 00:0",0.595649885038022,0.367290345090715,0.37834522264877,0.951316744761925,0.623175486315821
"2018-12-27 00:0",0.517475769262016,0.392531795594248,0.391643624391905,0.966783213402492,0.637296518747425
"2018-12-28 00:0",0.521543018891043,0.462632720776777,0.349511988774328,0.921683066688153,0.671248011870568
"2018-12-31 00:0",0.496177575757786,0.449949081041433,0.256007581604546,0.996233496848384,0.58414883469565
"2019-01-02 00:0",0.501944672769408,0.439909678012176,0.247979714244393,0.972258203760155,0.565543801961802
"2019-01-03 00:0",0.521542698698716,0.450285091071733,0.241388070969953,0.948048931434393,0.527254968757655
"2019-01-04 00:0",0.525096428537283,0.5292445955425,0.261935595133253,0.966622749472443,0.548843457962825
"2019-01-07 00:0",0.551143563533072,0.5217280771146,0.220633470998168,0.941709422233463,0.563966443368271
"2019-01-08 00:0",0.676030930554948,0.395035215624447,0.26297810114976,0.968427349289376,0.567713941329241
"2019-01-09 00:0",0.673895942907369,0.442400578114109,0.226731554616777,0.993278513117141,0.628646018219256
"2019-01-10 00:0",0.659570580097835,0.443499289090028,0.225740078343728,0.97984208369464,0.630298323271849
"2019-01-11 00:0",0.69948660049227,0.457660209484425,0.249198357912276,0.9721183749148,0.610813586217242
"2019-01-14 00:0",0.698446032244263,0.419774835131633,0.23949454747607,0.921030582800433,0.565936665285053
"2019-01-15 00:0",0.698188925433055,0.44674802640034,0.17689152468369,0.714776241594031,0.63118496428451
"2019-01-16 00:0",0.627857101521532,0.45504191535799,0.168913218446656,0.927501034575925,0.540916906492149
"2019-01-17 00:0",0.611629010421764,0.510481457307546,0.163182958054578,0.9312163146102,0.600825691109383
"2019-01-18 00:0",0.685434908096491,0.552706757223964,0.142002200638533,0.931236449623232,0.593233314433554
"2019-01-22 00:0",0.604750383130684,0.744288825026096,0.17633243562995,0.849626742168902,0.604309490960527
"2019-01-23 00:0",0.599294723658136,0.747444019282521,0.157717262463449,0.862219568931037,0.637314066331378
"2019-01-24 00:0",0.57873667693931,0.763750615298772,0.142005183402242,0.901380077578704,0.616115270723765
"2019-01-25 00:0",0.567132343557939,0.801822157289653,0.144081454642091,0.889503082100617,0.565008500462706
"2019-01-28 00:0",0.564621663505839,0.812741344155203,0.145871457124898,0.90064152163847,0.577663999033401
"2019-01-29 00:0",0.5423174481119,0.842216722697696,0.164245718129241,0.775429517628038,0.571471228198962
"2019-01-30 00:0",0.504510414610032,0.852912570052367,0.162368842822676,0.73406376206869,0.53680828832124
"2019-01-31 00:0",0.656092096763827,0.595202362151592,0.24050557583569,0.59812728484266,0.615131192704673
"2019-02-01 00:0",0.622008791477081,0.660065848791262,0.179212783218264,0.628245742464908,0.634427343620602
"2019-02-04 00:0",0.628938133997357,0.649086045449163,0.169704184963285,0.677389901896265,0.646402355266874
"2019-02-05 00:0",0.643600429106048,0.631092950184099,0.169480864094857,0.723857260095004,0.706548604437585
"2019-02-06 00:0",0.652401245681334,0.638867018632771,0.162740664570034,0.689397904319349,0.695589725154188
"2019-02-07 00:0",0.660035200947874,0.645782477991746,0.15826539541329,0.70396714839514,0.716346030460769
"2019-02-08 00:0",0.737632023959856,0.63989703393222,0.160588994854668,0.716394332648252,0.729350304079405
"2019-02-11 00:0",0.725592556415813,0.645111147464104,0.164908012348321,0.734125911734028,0.72239882107181
"2019-02-12 00:0",0.696696570491015,0.611464761846886,0.194283599896892,0.792363952753132,0.685421732886129
"2019-02-13 00:0",0.70860722623802,0.618179297113719,0.199817932759216,0.780039858202743,0.695857779418532
"2019-02-14 00:0",0.724271263694124,0.590572794305508,0.196210760193955,0.754539129678683,0.675264485097879
"2019-02-15 00:0",0.70329178041491,0.639693450285129,0.162335533242744,0.753957205306585,0.70397813389763
"2019-02-19 00:0",0.677520945129261,0.678569755117245,0.163385949643013,0.789009448773784,0.670100369340426
"2019-02-20 00:0",0.697908166811099,0.661411179146491,0.169165523189517,0.896042290011248,0.703304840296834
"2019-02-21 00:0",0.673093088039742,0.677959854474871,0.163023369504889,0.910446163194833,0.651524061404503
"2019-02-22 00:0",0.72766943591899,0.644905945812204,0.17981144059151,0.872765193443993,0.63218108191621
"2019-02-25 00:0",0.726234160386503,0.67664684457091,0.169235572927502,0.900756317883785,0.645763998271154
"2019-02-26 00:0",0.726126084519204,0.692582099155162,0.168987842705589,0.868767816421193,0.654631373258198
"2019-02-27 00:0",0.709326543647621,0.62071615408982,0.168380265370875,0.966534847288408,0.654607937587327
"2019-02-28 00:0",0.707422466177503,0.618501381100747,0.173524609548919,0.982871545887292,0.658137978996798
"2019-03-01 00:0",0.711621629706267,0.674819337423471,0.198821003303931,0.916619259357521,0.733025565978677
"2019-03-04 00:0",0.705384800796932,0.674728450523335,0.191489672627701,0.926322384660947,0.742776241284787
"2019-03-05 00:0",0.647374157785678,0.641688422973408,0.186862049671809,0.949680800660761,0.756882361968205
"2019-03-06 00:0",0.641314637856638,0.608255162409208,0.17495671235552,0.957083198646566,0.766501877269992
"2019-03-07 00:0",0.639497476053261,0.572380051209816,0.200633057301727,0.954639936443601,0.753272510340979
"2019-03-08 00:0",0.694351941624622,0.562347180225781,0.180698000458182,0.90967131691731,0.753610836531524
"2019-03-11 00:0",0.745794725373885,0.549320052525736,0.171021503372014,0.92754115319314,0.808071419923975
"2019-03-12 00:0",0.751465791873578,0.600439439551992,0.173321499566549,0.962160773888109,0.834092787346412
"2019-03-13 00:0",0.778070252579578,0.602609099571564,0.183312169806668,0.975380744203292,0.844300355636544
"2019-03-14 00:0",0.808367467198469,0.607698265303124,0.185350697667567,0.99911636062295,0.867811171665852
"2019-03-15 00:0",0.83292852566569,0.663477202066641,0.158549349409579,0.983413163093818,0.814935939078064
"2019-03-18 00:0",0.858875865612029,0.69873421452514,0.170410994060705,0.930186170705791,0.809114151468416
"2019-03-19 00:0",0.831636756306514,0.70117285462402,0.165568328539035,0.999099361986603,0.814974755769088
"2019-03-20 00:0",0.811489163599127,0.694974956469778,0.174224394071053,0.97320871246064,0.787964683505493
"2019-03-21 00:0",0.837634243930963,0.658713882729231,0.160165543009054,0.973103881106304,0.79349819476793
"2019-03-22 00:0",0.858928472133983,0.628224485974264,0.152369090482386,0.971765715170071,0.745693530208964
"2019-03-25 00:0",0.896957444490228,0.635056431312223,0.164789294297485,0.984692517276145,0.769887977334417
"2019-03-26 00:0",0.902941490915669,0.629469082650702,0.161928294506282,0.985212787305778,0.762884043101384
"2019-03-27 00:0",0.859301541074751,0.676341803982175,0.143185419073824,0.957344124579515,0.769930007302548
"2019-03-28 00:0",0.845901948542763,0.694174002686248,0.133637629319134,0.983319902402456,0.770894509845076
"2019-03-29 00:0",0.827676678262086,0.734523201492119,0.151599625953208,0.907607365801583,0.73558102098051
"2019-04-01 00:0",0.859336993587505,0.711726464682463,0.183059338693455,0.970137504980566,0.774868317377691
"2019-04-02 00:0",0.886753061482765,0.628304877230643,0.239467242915831,0.998271752124778,0.819920170149487
"2019-04-03 00:0",0.924319317950802,0.633155757404751,0.212685286475442,0.951786807701837,0.776000940137262
"2019-04-04 00:0",0.927838610390947,0.647114863594406,0.215257721736859,0.974877571309892,0.761864169125366
"2019-04-05 00:0",0.977580202330442,0.658522325500864,0.17317804849189,0.989872621866838,0.731390021663284
"2019-04-08 00:0",0.992997161532863,0.701335546440503,0.168235651814124,0.884388144960892,0.749696201147743
"2019-04-09 00:0",0.900499278806197,0.690449533427322,0.156882289154938,0.868787449358811,0.723434723530966
"2019-04-10 00:0",0.841362606557827,0.65410178728074,0.154178406114593,0.840252783316438,0.719191312376417
"2019-04-11 00:0",0.66219036250282,0.888782762429359,0.278797781417925,0.895588864210508,0.687715451805249
"2019-04-12 00:0",0.646035606901004,0.954887899220513,0.223818682564483,0.822555476809703,0.701867617017437
"2019-04-15 00:0",0.645149758907536,0.959811758350275,0.187594883326293,0.921082478478995,0.655080828459089
"2019-04-16 00:0",0.67098174598254,0.963871935370578,0.19506865010889,0.972345692772606,0.682837513790297
"2019-04-17 00:0",0.903490737129831,0.934684930228531,0.205745267865617,0.927931065776742,0.633131191845409
"2019-04-18 00:0",0.858886785787607,0.974418309880589,0.178392610242589,0.925127780761392,0.653014198841876
"2019-04-22 00:0",0.820310963827511,0.982190674924786,0.264691316106071,0.824372480914658,0.654050783518645
"2019-04-23 00:0",0.889934046401545,0.959595852569722,0.290430601479464,0.707255526202343,0.581679717019134
"2019-04-24 00:0",0.88413756392944,0.954424196522181,0.297662062591009,0.716817681500979,0.574609512377102
"2019-04-25 00:0",0.823920612426134,0.956667197792118,0.24207016277226,0.732933585437595,0.502573586715306
"2019-04-26 00:0",0.785139165054979,0.866151191786006,0.218192897561764,0.823987832332496,0.459015837460149
"2019-04-29 00:0",0.79615300690386,0.886324196030797,0.22473777998806,0.791738512510449,0.435542390300157
"2019-04-30 00:0",0.711499860330905,0.952880108949882,0.218143086724983,0.828849496849374,0.42703847074322
"2019-05-01 00:0",0.696029068134629,0.896837173216952,0.262327974737073,0.891839383882693,0.487760310957725
"2019-05-02 00:0",0.717853416796426,0.910993481915966,0.218375437491921,0.845169833730471,0.464953214378908
"2019-05-03 00:0",0.776678940782121,0.891980348089828,0.217000794235978,0.958362981614428,0.428380322842135
"2019-05-06 00:0",0.75546619017809,0.940994255456854,0.216200487222158,0.950073297378835,0.478566024920157
"2019-05-07 00:0",0.763971179931474,0.913642813016482,0.245250549360435,0.959919515845791,0.48003767435917
"2019-05-08 00:0",0.741746522198817,0.957547031890056,0.209415754185352,0.827277171316901,0.467258523002764
"2019-05-09 00:0",0.773048977111126,0.909243533919964,0.234426988550258,0.933094793651693,0.390485867590761
"2019-05-10 00:0",0.756569847257722,0.912573381484978,0.206600316346711,0.942849688025934,0.408767297688523
"2019-05-13 00:0",0.66639912052561,0.994504739230702,0.216138232455683,0.882801012852571,0.375316894835385
"2019-05-14 00:0",0.618792706564866,0.921213810865401,0.207537913154407,0.872507906610535,0.428915357577969
"2019-05-15 00:0",0.606326069365522,0.928237062652372,0.218752173782087,0.901488169440941,0.435363731822505
"2019-05-16 00:0",0.562160470365288,0.967251873137799,0.250182202000568,0.769098147113251,0.570156793141599
"2019-05-17 00:0",0.539047085541566,0.998550157305346,0.268144993847342,0.797292453341933,0.567490686448737
"2019-05-20 00:0",0.524344236172926,0.980725608242361,0.262562099298777,0.774715470210545,0.568350891846713
"2019-05-21 00:0",0.509430297538391,0.943366967809412,0.360857141693771,0.823731791295838,0.5011560992225
"2019-05-22 00:0",0.491872112366611,0.920381333009867,0.33639907915759,0.733087276654651,0.53404695587038
"2019-05-23 00:0",0.46150593421534,0.856355136397053,0.323342602930589,0.678017525168658,0.552944180664922
"2019-05-24 00:0",0.487130707351532,0.86208637898537,0.363687232705992,0.649968595857799,0.583825773512889
"2019-05-28 00:0",0.504517709114094,0.864631775471037,0.415657304450294,0.645806965312115,0.60557764644991
"2019-05-29 00:0",0.490571497755189,0.858475099142294,0.401854853792414,0.593282612895436,0.633829521335749
"2019-05-30 00:0",0.4801483943016,0.858971122537817,0.381962652863266,0.602893111230425,0.666462513169632
"2019-05-31 00:0",0.438508578078664,0.880898338620203,0.390700928282175,0.575472131176527,0.656659016508761
"2019-06-03 00:0",0.410096481097732,0.890332546999711,0.396691167292761,0.554833350513884,0.656526998959994
"2019-06-04 00:0",0.423755229010206,0.968182429847341,0.385298172765301,0.568987360578995,0.70206943880503
"2019-06-05 00:0",0.448856495281674,0.998290606068766,0.371302166655004,0.624643484262716,0.68591081108314
"2019-06-06 00:0",0.443884875605908,0.997437608873953,0.375673860026456,0.61745745150219,0.69307239645729
"2019-06-07 00:0",0.474387463141898,0.9699475503193,0.403101179062206,0.570507695564656,0.750020530456435
"2019-06-10 00:0",0.4873113718039,0.929520552246634,0.435005399465898,0.542508045960064,0.718823524740129
"2019-06-11 00:0",0.456140637866765,0.917416966066382,0.455734340487808,0.484066417865424,0.719780774713411
"2019-06-12 00:0",0.430138950290065,0.93917306048738,0.45773897436059,0.484878895819144,0.682489415068894
"2019-06-13 00:0",0.397637350164772,0.969753972435623,0.457018122464252,0.50390217489758,0.733134243332402
"2019-06-14 00:0",0.41257496521129,0.956513170943697,0.455016364381751,0.524069156308247,0.699605014508561
"2019-06-17 00:0",0.50171728397421,0.977757802964054,0.530312578743555,0.448717708225171,0.664309906018032
"2019-06-18 00:0",0.541777398068946,0.953818253743533,0.529899032315978,0.492689617613733,0.700569006627066
"2019-06-19 00:0",0.541230338490042,0.988650973215317,0.475578812767305,0.48817633245635,0.730202850415022
"2019-06-20 00:0",0.525954130677506,0.986046461565523,0.535766893220906,0.568801620203882,0.735388004176823
"2019-06-21 00:0",0.4717006940644,0.973461321340434,0.52967355970326,0.498604698860067,0.806416786174981
"2019-06-24 00:0",0.485242017503435,0.97545444943743,0.550484331698707,0.464926900697187,0.82897506945261
"2019-06-25 00:0",0.509706453081293,0.932785678973112,0.506575337208224,0.473954799120589,0.807301276305881
"2019-06-26 00:0",0.52167383463808,0.917033544725615,0.526909108276184,0.460935433295677,0.802853556862724
"2019-06-27 00:0",0.556880788591748,0.858525286303491,0.591966666977489,0.526718854981954,0.856029608828556
"2019-06-28 00:0",0.538758366907664,0.898302077551811,0.506530644418615,0.460421456585484,0.951798271321769
"2019-07-01 00:0",0.542472116962462,0.792270005461101,0.494679675710081,0.481759781040363,0.903961810685971
"2019-07-02 00:0",0.518239411785908,0.807030902975247,0.519454420071113,0.44053786048012,0.967882403011147
"2019-07-03 00:0",0.532909069143815,0.81913123615546,0.516787279066646,0.591674034506135,0.9915501565341
"2019-07-05 00:0",0.521666978499155,0.821677361461559,0.513263659147843,0.588952344174295,0.951730030381233
"2019-07-08 00:0",0.527124434610809,0.83475654067291,0.513029066241797,0.586472936450273,0.92181849417351
"2019-07-09 00:0",0.652228092242136,0.82399277234064,0.527050749293798,0.593420981782181,0.927007816178902
"2019-07-10 00:0",0.623805769242904,0.672119814994831,0.519732886696685,0.638133149754228,0.934445455207327
"2019-07-11 00:0",0.582436281529141,0.725163074015435,0.408758095423802,0.589771745677801,0.961123944312959
"2019-07-12 00:0",0.57773472732923,0.765363522253124,0.357626457782179,0.599039107392274,0.92562364143548
"2019-07-15 00:0",0.592195318347027,0.793353678999575,0.37824566923943,0.671992768159728,0.849409407465452
"2019-07-16 00:0",0.571063604296725,0.81635131431333,0.421634498781832,0.700706380153214,0.825655107693063
"2019-07-17 00:0",0.56359063220898,0.788863742837268,0.430320697464961,0.686434187152161,0.827344882929072
"2019-07-18 00:0",0.315848908181733,0.90091488218596,0.548415041077481,0.815712613195917,0.420548374620838
"2019-07-19 00:0",0.336783817406034,0.834087289803294,0.587640008768004,0.85919407300101,0.393290645738212
"2019-07-22 00:0",0.357786339265756,0.711974294183584,0.298798352033996,0.746738263506137,0.435283736906586
"2019-07-23 00:0",0.329088131408447,0.710238714073695,0.278378762903898,0.622749272885089,0.416147933743268
"2019-07-24 00:0",0.266434817592681,0.750781652443556,0.276808805873051,0.664956524300224,0.519691285236384
"2019-07-25 00:0",0.260416758122473,0.682637861332986,0.283063213926189,0.664087795939159,0.528810292625006
"2019-07-26 00:0",0.278240282051985,0.708993512545671,0.20083784039325,0.704313332070188,0.524369883915734
"2019-07-29 00:0",0.284780795027929,0.602343685098447,0.149518150080232,0.437694729391634,0.497745515783804
"2019-07-30 00:0",0.265800716172503,0.586946752350426,0.128405593326913,0.382666548202075,0.560631750363308
"2019-07-31 00:0",0.25707029665425,0.527264301638504,0.10882195539192,0.363542918040803,0.505547587785528
"2019-08-01 00:0",0.245177974789039,0.523900650207751,0.120011677120945,0.390160991123062,0.513688175796902
"2019-08-02 00:0",0.251482425748912,0.539737735050385,0.123738528498014,0.373758493359725,0.502935574684873
"2019-08-05 00:0",0.246974266846566,0.575187501098591,0.118466385591507,0.416062464820821,0.52658531208614
"2019-08-06 00:0",0.238626467710804,0.557692598714361,0.127291467721945,0.422165391902967,0.546791412442865
"2019-08-07 00:0",0.264964641586247,0.571242176911814,0.13922778789351,0.376832692480887,0.569835907196468
"2019-08-08 00:0",0.288529433357442,0.614131726076096,0.122432963631423,0.343370575306597,0.598525365890373
"2019-08-09 00:0",0.315491974695745,0.698646220320902,0.112694724725013,0.325131025644879,0.546908233425638
"2019-08-12 00:0",0.311214939991664,0.671298105781919,0.125185380693072,0.401322735261718,0.511283143238815
"2019-08-13 00:0",0.31110677786711,0.68280284360604,0.136819141051526,0.400317420775469,0.448149879472743
"2019-08-14 00:0",0.295519612632067,0.669718480159335,0.122688899632636,0.360541627316811,0.405717675103386
"2019-08-15 00:0",0.311570705258583,0.681310728632425,0.125167655823195,0.375124757065466,0.418527670554646
"2019-08-16 00:0",0.287125206599849,0.630782152461079,0.11996928781782,0.367567839887703,0.406250558696451
"2019-08-19 00:0",0.249714497512105,0.57853471182642,0.116986415104633,0.31858814761766,0.39349326996747
"2019-08-20 00:0",0.247881093382011,0.608888705452425,0.145909788443139,0.369764644825288,0.407092534926155
"2019-08-21 00:0",0.278025917746816,0.587423188373644,0.136130830023981,0.368501715593711,0.440000572343037
"2019-08-22 00:0",0.306524115420308,0.573290661343367,0.138306722116576,0.337499067754198,0.395336711897772
"2019-08-23 00:0",0.25150687726701,0.465974802688078,0.164406990672913,0.295879867533956,0.348401441855052
"2019-08-26 00:0",0.249063822360315,0.373387111689748,0.185723215076704,0.286235025282946,0.344804308701735
"2019-08-27 00:0",0.221905875555171,0.368434571003869,0.230896704360579,0.279998961585655,0.337269437767065
"2019-08-28 00:0",0.239693216712403,0.429139581194491,0.24360964922008,0.188256275480165,0.349272740527789
"2019-08-29 00:0",0.210297484658753,0.534900397036534,0.231501320302688,0.197997374013992,0.209799079171712
"2019-08-30 00:0",0.188092459156653,0.458483410945574,0.236401406689406,0.25340060814191,0.233047228816816
"2019-09-03 00:0",0.183040068983713,0.478889918701202,0.263133338837707,0.25918989615585,0.200215897472582
"2019-09-04 00:0",0.173380851984746,0.469523675289152,0.295814014816965,0.260203882797538,0.152380415327655
"2019-09-05 00:0",0.161541151410345,0.456694096544516,0.286194027861663,0.28675826531988,0.168285346350452
"2019-09-06 00:0",0.161832489420669,0.485360166091413,0.299117201601824,0.298857503339518,0.160538653099438
"2019-09-09 00:0",0.142551753841428,0.478624266267187,0.263654246085342,0.278280951298322,0.143380195978913
"2019-09-10 00:0",0.158863735407387,0.565414129231728,0.283664795512473,0.304025988048182,0.157195025065687
"2019-09-11 00:0",0.147617371685006,0.592702051227546,0.232145666075293,0.293439929303693,0.145920453259986
"2019-09-12 00:0",0.241524327253898,0.632541759131492,0.295073826843175,0.43149349871641,0.16469360967849
"2019-09-13 00:0",0.225082451054571,0.476063776009448,0.266469852941856,0.35844849549388,0.122491836385697
"2019-09-16 00:0",0.216305625434766,0.496030015408891,0.265498341264555,0.326805527230311,0.131810828970029
"2019-09-17 00:0",0.224751346463132,0.529703521603553,0.225054880767113,0.281247508482155,0.173504570982706
"2019-09-18 00:0",0.224772634851437,0.524646164294306,0.192302578115672,0.297325736000161,0.15544274734441
"2019-09-19 00:0",0.239353034043934,0.533869349830268,0.195708826129646,0.33564832253846,0.151518287182523
"2019-09-20 00:0",0.234638379763268,0.519855626002165,0.191467768770089,0.336329015127056,0.149185148250939
"2019-09-23 00:0",0.224170366814443,0.513386306748438,0.184990726630137,0.33039193152331,0.148830370547855
"2019-09-24 00:0",0.220359418052312,0.477437541089568,0.170946415623284,0.313421887656305,0.143929750472622
"2019-09-25 00:0",0.240664568313158,0.440909553072451,0.191506249258282,0.340732678241408,0.153795932973321
"2019-09-26 00:0",0.391043267429991,0.0425997979319865,0.411315815768794,0.555795159076141,0.300009308905171
"2019-09-27 00:0",0.417414214890997,0.0507718313255652,0.524754647422757,0.489286682015269,0.340484496805855
"2019-09-30 00:0",0.462715327616962,0.0515891957793977,0.528208269424419,0.434148823646809,0.327606931172264
"2019-10-01 00:0",0.523002279604594,0.0690804590830413,0.59596067577408,0.5000063232572,0.393117598004973
"2019-10-02 00:0",0.529089042528294,0.0618827346480146,0.44803608109017,0.486819975171014,0.379414585708941
"2019-10-03 00:0",0.526094438585354,0.0643869438303684,0.496772751581934,0.564834168901713,0.398753052235305
"2019-10-04 00:0",0.534495913202532,0.0620159361912191,0.477274723583464,0.486466770742309,0.362657758018926
"2019-10-07 00:0",0.543921279841664,0.0747460819349575,0.571328494417637,0.554693213080269,0.304385423260254
"2019-10-08 00:0",0.588802997531841,0.0908795970631615,0.543784338389191,0.549222429634192,0.298952610158906
"2019-10-09 00:0",0.509689057027052,0.059369720887653,0.39437212979901,0.578811304694491,0.260574983733184
"2019-10-10 00:0",0.502260945245914,0.056366957574058,0.3890933438513,0.591951027455744,0.2640263941555
"2019-10-11 00:0",0.453711132887227,0.0472240123101819,0.301682782253502,0.473333807286567,0.157473842896603
"2019-10-14 00:0",0.452364749264595,0.0530012644861002,0.302519628299082,0.444622557219534,0.154207854229654
"2019-10-15 00:0",0.430964866572511,0.055772082716812,0.258024554700848,0.441955120480613,0.160360099865275
"2019-10-16 00:0",0.422472235518551,0.0466673510168036,0.255560032240872,0.442729338844789,0.157101453302254
"2019-10-17 00:0",0.454335975661197,0.0499078223916152,0.323021439338108,0.438468927209635,0.187888933010928
"2019-10-18 00:0",0.443982920258804,0.043932787356516,0.316848030202359,0.402508889014747,0.186482536729877
"2019-10-21 00:0",0.520020472164565,0.0408979211766725,0.348843914537537,0.412207743033462,0.234831542917038
"2019-10-22 00:0",0.560254430089759,0.0478971400675223,0.324480644698351,0.411360188243134,0.232259595388518
"2019-10-23 00:0",0.552376960765897,0.046973894757561,0.311463603275317,0.431633649778234,0.229432637698286
"2019-10-24 00:0",0.499005557975876,0.0474749576175044,0.324997676096019,0.531114474918721,0.224808998577528
"2019-10-25 00:0",0.496215692907194,0.0571701133195692,0.309512608557984,0.470171168947152,0.17061498854391
"2019-10-28 00:0",0.452110866491206,0.0583681970143083,0.283347771362197,0.468813727048602,0.162491464546384
"2019-10-29 00:0",0.485833331670988,0.0890125374065934,0.271437941213823,0.511226913441563,0.163106924144903
"2019-10-30 00:0",0.487375579285016,0.100616707702696,0.317169995738065,0.498284964280516,0.168798841821004
"2019-10-31 00:0",0.505732125913847,0.12201226916506,0.324560427054787,0.551827347697429,0.161314160564241
"2019-11-01 00:0",0.618143655012131,0.158451088432904,0.381921629460256,0.590110486056948,0.223344644347637
"2019-11-04 00:0",0.992280453413138,0.0375860911008567,0.123043709236874,0.171973460322949,0.269050483371559
"2019-11-05 00:0",0.918374960551255,0.0347023068157278,0.102778769589226,0.133527595602193,0.198048956107145
"2019-11-06 00:0",0.8988713480711,0.0425790544262304,0.109350456517906,0.145732955796685,0.200419794068338
"2019-11-07 00:0",0.952663229920728,0.0492906225000893,0.169529702090256,0.159873605290861,0.251295864136263
"2019-11-08 00:0",0.974600735805233,0.0704726186036549,0.233753947806279,0.174410258432977,0.199561062926056
"2019-11-11 00:0",0.980394806210421,0.062856619477068,0.20246793866203,0.148689653212074,0.179386559872766
"2019-11-12 00:0",0.824559581247776,0.0617650829971332,0.202751626150953,0.117710431109638,0.244237292762665
"2019-11-13 00:0",0.883497759840779,0.0704410862187814,0.186623317703961,0.0900265534222882,0.181488222465399
"2019-11-14 00:0",0.871650381052743,0.0701508273825542,0.183533374451125,0.0941527068164542,0.192090152745458
"2019-11-15 00:0",0.89219536563707,0.0722782106263116,0.175260716285043,0.0993219149876463,0.183322035706105
"2019-11-18 00:0",0.878146209554371,0.073210693783292,0.200269642320815,0.0785742674853881,0.191810522136958
"2019-11-19 00:0",0.872502565078587,0.0610966543769222,0.20678468376831,0.069273478040476,0.229919680621522
"2019-11-20 00:0",0.889970879195715,0.0544823253156669,0.22923758916531,0.0668878384598752,0.249543832758377
"2019-11-21 00:0",0.91628640707418,0.0524773689039288,0.226756929488362,0.0703669754675175,0.245135416635088
"2019-11-22 00:0",0.944895299171096,0.0453371323210854,0.233125437757705,0.077201620775364,0.24400335031734
"2019-11-25 00:0",0.949852461896933,0.0509437931378528,0.246921985804324,0.0697410551932512,0.219285974783496
"2019-11-26 00:0",0.992349636649352,0.0480873347475287,0.237846871033698,0.0636466026643422,0.216597924303177
"2019-11-27 00:0",0.994003068417319,0.0606560535267896,0.240149308883032,0.0758472267374832,0.208189397734858
"2019-11-29 00:0",0.999805352492385,0.0607611018276427,0.250957354715181,0.0768637332596724,0.203049357648537
"2019-12-02 00:0",0.94756513287444,0.0512771990133146,0.252120507455365,0.0652566348182442,0.188735572595157
"2019-12-03 00:0",0.51564842208868,0.0312415952214296,0.106144270289684,0.0604238468929269,0.0406484893857987
