obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2022-05-05 00:0",0.0198313404334541,0.466342128991023,0.0731753765327784,0.0341252328938038,0.205988636461415
"2022-05-06 00:0",0.0299774399415366,0.520235460469578,0.065022608427014,0.0310228314920874,0.272616107231061
"2022-05-09 00:0",0.0451509662696951,0.620575037635469,0.0844051835133768,0.032930325752745,0.264649892962603
"2022-05-10 00:0",0.0735406566884024,0.79911715668056,0.140391220553034,0.0445424790376504,0.259086128307338
"2022-05-11 00:0",0.0780113159577165,0.797543431701012,0.124992305271371,0.046828769783102,0.257351764784034
"2022-05-12 00:0",0.0839416120581967,0.784087705833804,0.107138460217056,0.0368086649420451,0.271780604094622
"2022-05-13 00:0",0.069986124557435,0.760710979666592,0.108009238189472,0.0504144778520732,0.201460824210972
"2022-05-16 00:0",0.0663386762210393,0.787190653313763,0.106558424146221,0.0520674157978245,0.214915770400512
"2022-05-17 00:0",0.0827277391958118,0.796885169202872,0.0773488788653397,0.048128696073745,0.22460071952707
"2022-05-18 00:0",0.0893597594228017,0.794837193027268,0.0844069877337879,0.047238444625609,0.220646427248509
"2022-05-19 00:0",0.10021049996299,0.754238897860465,0.0875162608234955,0.0436723026031008,0.224656102463938
"2022-05-20 00:0",0.0936233400992916,0.782667313393765,0.0760787854284202,0.0452357636170859,0.223298075826797
"2022-05-23 00:0",0.0864690911676161,0.793786687130713,0.0735917136756772,0.0477294180161431,0.238543762424304
"2022-05-24 00:0",0.0852057205097919,0.786713817559848,0.0712219957400052,0.0475403762048104,0.239065500533597
"2022-05-25 00:0",0.0913885978589706,0.784886983802032,0.0861342327627843,0.0419354062413353,0.223988037411011
"2022-05-26 00:0",0.0874198079714271,0.860779540157067,0.0574472645375512,0.0633064946689761,0.306435063720102
"2022-05-27 00:0",0.0924859061565785,0.827642033721444,0.0655660704581822,0.0500998666706237,0.276229417530901
"2022-05-31 00:0",0.0901226458935296,0.699727868275418,0.0621265314927234,0.0406704969893355,0.237416019098016
"2022-06-01 00:0",0.0904040595908245,0.694769690788189,0.0597942627247733,0.0384810231435855,0.232204610063291
"2022-06-02 00:0",0.0945350765909179,0.702053624951132,0.0633841396541835,0.0359763576604128,0.206965990813347
"2022-06-03 00:0",0.0948864312220722,0.704513907010499,0.0644290427841661,0.0358202309839163,0.200405021050866
"2022-06-06 00:0",0.0910501519083464,0.732123497109738,0.0649124953465989,0.037810745869089,0.193456801025288
"2022-06-07 00:0",0.101584671182718,0.746853738595201,0.0548333487692915,0.0379448289807155,0.211910951923635
"2022-06-08 00:0",0.0984389356938069,0.760946250597858,0.0540640123032117,0.0322063249122381,0.200466224734755
"2022-06-09 00:0",0.135644465801834,0.791563744885339,0.0407471095247424,0.0303887436540634,0.168372463065005
"2022-06-10 00:0",0.182630184614406,0.667375576006755,0.0365717747030936,0.0326105833673504,0.166854635374173
"2022-06-13 00:0",0.34232102783587,0.425302065837523,0.197507058822457,0.0415641589894693,0.292709849077715
"2022-06-14 00:0",0.447548817341766,0.54731015326506,0.0764061241136323,0.110022653647913,0.212401785037216
"2022-06-15 00:0",0.453474136881386,0.504525569268296,0.0552027837365464,0.123831678325507,0.244395589316428
"2022-06-16 00:0",0.546082475054923,0.490010038335653,0.0294012299232984,0.0563898309719298,0.177333724966692
"2022-06-17 00:0",0.555233911058066,0.405631921103717,0.0334816304765851,0.0745378850292885,0.13552578316257
"2022-06-21 00:0",0.553664884395271,0.433043773780722,0.0275441055363157,0.0787029682113611,0.122113817650028
"2022-06-22 00:0",0.538808796051172,0.433705975250847,0.0286389384937195,0.080230063328921,0.126470267452326
"2022-06-23 00:0",0.481223170151661,0.398833436413543,0.0309099064032161,0.09220514626992,0.144206735934126
"2022-06-24 00:0",0.501976101349347,0.383354377013199,0.0328245391785493,0.0949770746626948,0.137961986277006
"2022-06-27 00:0",0.520570233144266,0.348966770975711,0.0366658169620931,0.0840410762075356,0.141438289601548
"2022-06-28 00:0",0.520821324767764,0.33810127676548,0.0434920742198953,0.0792832369039504,0.137518905335372
"2022-06-29 00:0",0.519748864627909,0.351070791978979,0.0406290157452706,0.082182872538012,0.142283226331875
"2022-06-30 00:0",0.524084554225115,0.340689497039911,0.0441745686222047,0.0770717110063901,0.141197447849422
"2022-07-01 00:0",0.532325981611588,0.346246731525786,0.0428936737389952,0.0825749164293972,0.146894258791933
"2022-07-05 00:0",0.520253445491684,0.316129861477672,0.0374715744842947,0.0930694122230192,0.159489185879436
"2022-07-06 00:0",0.504301396639229,0.340264222752508,0.0412146458323486,0.099444510011894,0.165710594725403
"2022-07-07 00:0",0.506582051580994,0.349387095734958,0.0403211900419354,0.0888582917539078,0.179391760248198
"2022-07-08 00:0",0.540774775056409,0.343253557800437,0.0349268078144035,0.09941371971192,0.174762239169004
"2022-07-11 00:0",0.567336934133928,0.354357342704895,0.036790265954739,0.0987124346283484,0.177706029727371
"2022-07-12 00:0",0.574673849271424,0.366133521062523,0.0310321998645276,0.100355215105395,0.170045615556192
"2022-07-13 00:0",0.475442555622592,0.369842917404412,0.0247353332611961,0.0999915546414195,0.167890965612881
"2022-07-14 00:0",0.480764020307224,0.391236932757019,0.0210866862379316,0.099957380307086,0.156737436283782
"2022-07-15 00:0",0.479004665765421,0.391551756765916,0.0229096869424961,0.0899180653767501,0.160438270379486
"2022-07-18 00:0",0.454275830987105,0.392490659883346,0.0213764686343696,0.0926953156265814,0.165550684665346
"2022-07-19 00:0",0.381766025908963,0.348905568446612,0.0168881367686787,0.126660722866659,0.112031956777165
"2022-07-20 00:0",0.373048291498767,0.303589977458105,0.00865151595794685,0.109729994106575,0.097977985984222
"2022-07-21 00:0",0.340523812302545,0.30960927540569,0.00916425217827737,0.166695876799738,0.0860115930194572
"2022-07-22 00:0",0.33880064753521,0.311888041125232,0.00928726114236384,0.162674644090161,0.0795637430688418
"2022-07-25 00:0",0.375498357140997,0.281002093199191,0.0155839872208698,0.145958680442578,0.0889080776277074
"2022-07-26 00:0",0.365468861167895,0.271052950745352,0.0234989944728558,0.112612698332144,0.0901764693991618
"2022-07-27 00:0",0.391680983170974,0.2997153988385,0.0216751679670983,0.105069034496077,0.0833230844307886
"2022-07-28 00:0",0.382604581277519,0.321733011845376,0.0144955088468635,0.12589401385128,0.0859362813251181
"2022-07-29 00:0",0.328430191092917,0.323614264122946,0.0124785415549298,0.137668521460112,0.0931664690588402
"2022-08-01 00:0",0.339055570019774,0.381461876156506,0.0123781245380861,0.154084167073987,0.0935887898150954
"2022-08-02 00:0",0.312225374767676,0.39946163778154,0.0204421254923175,0.149510634636166,0.0774301311594727
"2022-08-03 00:0",0.315672287172813,0.401798994689054,0.0193090415079017,0.131991476653813,0.0762771492902327
"2022-08-04 00:0",0.299973144382556,0.380777736126244,0.0236659807150513,0.112509472997068,0.101278252535931
"2022-08-05 00:0",0.284055139069008,0.401090766094213,0.0248360523542972,0.106139564144818,0.0911060405382919
"2022-08-08 00:0",0.30087354450953,0.405636866879622,0.0199228187340248,0.091841912282472,0.0842432418587038
"2022-08-09 00:0",0.303941778281432,0.439011508674747,0.0204971663857524,0.0817623877892321,0.101753092991645
"2022-08-10 00:0",0.294576860878127,0.456363977652575,0.0153989894106432,0.085731151757618,0.0902703147935072
"2022-08-11 00:0",0.263406166508741,0.444999868133032,0.00946222032414962,0.0928473373577776,0.0926028304461834
"2022-08-12 00:0",0.255894091981407,0.48081952609305,0.0102235482105713,0.113399537264314,0.0921801491946082
"2022-08-15 00:0",0.266741123093653,0.474131763395003,0.00809799049594201,0.105490941384967,0.111057431284483
"2022-08-16 00:0",0.249769122002193,0.459673893659282,0.00966914485883184,0.120164878780342,0.108722595070838
"2022-08-17 00:0",0.278762050278676,0.441192424500238,0.00813805525102832,0.125690628361983,0.0845875781652372
"2022-08-18 00:0",0.249254445406385,0.508885614905854,0.00616445452736138,0.128277184552709,0.0838846686249114
"2022-08-19 00:0",0.250704095253897,0.491560510951167,0.00613371633919117,0.194110682477736,0.0604037875232486
"2022-08-22 00:0",0.253892223686532,0.487004657312751,0.00583838714701545,0.209875034995577,0.0615307676220036
"2022-08-23 00:0",0.270007726111013,0.483469769527247,0.00636194441901211,0.227413570964327,0.0709864418851119
"2022-08-24 00:0",0.277989977708012,0.532656037250878,0.00652103103997409,0.228420459337315,0.0784948421709245
"2022-08-25 00:0",0.245784648056523,0.503976483637896,0.00542652059761164,0.223747196719935,0.0760794924852778
"2022-08-26 00:0",0.245926655920262,0.38530972163999,0.00504706744734204,0.146763911774353,0.0784722315510819
"2022-08-29 00:0",0.253963394390163,0.370862973108363,0.00320903674273668,0.142088566851457,0.0971639480901361
"2022-08-30 00:0",0.254098177336708,0.372933288091171,0.00337070034444359,0.136090710054245,0.095405260189215
"2022-08-31 00:0",0.221668644796871,0.363413286223523,0.00367919372531283,0.127021792539482,0.123099041042638
"2022-09-01 00:0",0.198929648708951,0.431517488042655,0.00375990576338132,0.120406954617513,0.123829265446244
"2022-09-02 00:0",0.191327663564239,0.423872824254119,0.00265551963983601,0.115588893196635,0.122326457824898
"2022-09-06 00:0",0.183983863667837,0.405548536216691,0.00174418527280188,0.135734875052308,0.117223153207444
"2022-09-07 00:0",0.213351043571972,0.414961136976971,0.00156220649825338,0.132441745268712,0.137655296789901
"2022-09-08 00:0",0.209243285130418,0.387242455674634,0.00152539631468822,0.140785961801482,0.127719630978157
"2022-09-09 00:0",0.21239700438932,0.392949218001662,0.00167349361340854,0.145166587887282,0.131445655786971
"2022-09-12 00:0",0.254643024213204,0.348603569328846,0.00146734397720364,0.164453711251264,0.139654563648252
"2022-09-13 00:0",0.269967555483796,0.387261319551635,0.00114295197191884,0.14713368456915,0.157998869226171
"2022-09-14 00:0",0.378605053599562,0.336613651155722,0.0006073064243594,0.177737595925133,0.159752987868844
"2022-09-15 00:0",0.397895734168422,0.373889157006915,0.000563023091742729,0.159559278147646,0.149693057436841
"2022-09-16 00:0",0.37090522184872,0.423534950170526,0.0005981126704926,0.157947116199009,0.175589897494837
"2022-09-19 00:0",0.372353503694978,0.410546959208346,0.000658161001694737,0.173987604139549,0.176005343986251
"2022-09-20 00:0",0.381243822083256,0.416731526998005,0.000554128696595704,0.16239325022085,0.167038825983608
"2022-09-21 00:0",0.413288279557596,0.353271028672828,0.000521566007662245,0.183834611893587,0.174252779357994
"2022-09-22 00:0",0.425867370422736,0.390400442724279,0.000513370914890185,0.181501965547844,0.176693907441037
"2022-09-23 00:0",0.440648708740275,0.381884677237144,0.000779119166010422,0.185703643433167,0.175336992428333
"2022-09-26 00:0",0.43505156629196,0.392147929497563,0.00094941649220946,0.227395600599308,0.145999463414678
"2022-09-27 00:0",0.398903829445159,0.457171205727527,0.00163266382383785,0.0910391200999917,0.257471307613245
"2022-09-28 00:0",0.390182703363492,0.430036193306996,0.00193761570294512,0.0958890098833898,0.311466210228405
"2022-09-29 00:0",0.472949665370158,0.488004649461015,0.00247864245302097,0.090471959880199,0.38598204295175
"2022-09-30 00:0",0.426016155807315,0.55581114005798,0.0031453947131496,0.0953610284162615,0.378452839024874
"2022-10-03 00:0",0.433858053885649,0.528922967107282,0.00338973991260598,0.0954102963135317,0.37867555322541
"2022-10-04 00:0",0.404040317610616,0.493803681027472,0.0226963799077965,0.0456703576015085,0.54226936886946
"2022-10-05 00:0",0.369708831611077,0.477239324002766,0.015741502405495,0.0528782481031723,0.600934179616227
"2022-10-06 00:0",0.336458516677016,0.499412600447097,0.0173957650797001,0.058516891174682,0.635505138641072
"2022-10-07 00:0",0.293123510394248,0.393746666754591,0.0232057747231519,0.068317554564819,0.569426473814793
"2022-10-10 00:0",0.333279249442891,0.337806435205842,0.0120496909730263,0.0773721135017847,0.537713913719257
"2022-10-11 00:0",0.31426527094286,0.297271807577133,0.0102485491975473,0.0887846658791563,0.574539446621726
"2022-10-12 00:0",0.365974047283291,0.285044569330387,0.0114096501512281,0.078284837738604,0.66802864464771
"2022-10-13 00:0",0.346897122888551,0.280286440868841,0.0142802952743554,0.137916536382341,0.590331441854244
"2022-10-14 00:0",0.313811354925723,0.268079708907812,0.0149099259445434,0.159203447941534,0.520426210365754
"2022-10-17 00:0",0.315861883965758,0.281931020428979,0.0169534031100233,0.174324921799031,0.538168630460146
"2022-10-18 00:0",0.279129685687206,0.280720945709124,0.0125126722939594,0.13989591481444,0.670885761532617
"2022-10-19 00:0",0.292550095553072,0.264517315738597,0.0116504975754057,0.172859253565767,0.660988991709705
"2022-10-20 00:0",0.335101501892534,0.262921419002171,0.0106032868400639,0.165865875956969,0.745277153660309
"2022-10-21 00:0",0.296105473525047,0.234352064970286,0.0104120778976713,0.205334601438818,0.716635533652309
"2022-10-24 00:0",0.271309197517365,0.223197367062166,0.0132491614927629,0.19776488843064,0.654056945883228
"2022-10-25 00:0",0.304841684724139,0.199137942632597,0.0163135789981325,0.2389616600384,0.676083794757165
"2022-10-26 00:0",0.312428513436155,0.163885649267565,0.019877706421047,0.2246367064998,0.745745393986497
"2022-10-27 00:0",0.29598777988253,0.166135613706579,0.0153548505306482,0.232397366321473,0.74076439463721
"2022-10-28 00:0",0.325761487901497,0.206943966865496,0.0139317174111817,0.299364388999613,0.773644484641345
"2022-10-31 00:0",0.316932012042987,0.212191810420685,0.013413576374515,0.297668945780661,0.780198111446787
"2022-11-01 00:0",0.257360496211025,0.197941468511428,0.0182113972844054,0.37515100561277,0.783673759579765
"2022-11-02 00:0",0.268700841920138,0.140240834067264,0.0163212329091932,0.446180143857168,0.664176922890576
"2022-11-03 00:0",0.286884040344257,0.146988163495475,0.0131171301992839,0.43658268126314,0.65143950620103
"2022-11-04 00:0",0.271292192996293,0.159427034768008,0.0153278827294665,0.394015183536756,0.667957184187208
"2022-11-07 00:0",0.270690293017266,0.1553615734945,0.0176274737181391,0.377809265102911,0.603706944515846
"2022-11-08 00:0",0.278954793796136,0.15319451455757,0.0186778048200971,0.378357419943549,0.622562713532695
"2022-11-09 00:0",0.268193206910518,0.182735183454043,0.0196005935263689,0.387245084410008,0.691288812217806
"2022-11-10 00:0",0.264218354831258,0.216775498280472,0.0162341981583219,0.426516394622769,0.746762439528372
"2022-11-11 00:0",0.26657380805679,0.222533248562273,0.0158617463376936,0.429778614771689,0.761427280208341
"2022-11-14 00:0",0.25674786156508,0.22433902292341,0.0176183443248288,0.437404005598868,0.791536670228421
"2022-11-15 00:0",0.286569446100872,0.1397575624746,0.0145247604362535,0.443259946445981,0.692630430927039
"2022-11-16 00:0",0.28808706657391,0.138352659905578,0.0188016849864484,0.446718553170694,0.699561668314133
"2022-11-17 00:0",0.29902232835606,0.138408293795484,0.0210586164564214,0.515085681627636,0.692761136358681
"2022-11-18 00:0",0.291460248531972,0.127977138831187,0.0200021639552981,0.527252943421312,0.834614587511411
"2022-11-21 00:0",0.32026377105822,0.107680185006396,0.0186147684898829,0.511472002913494,0.783876290634371
"2022-11-22 00:0",0.338438144185293,0.106752537052406,0.0197942987687022,0.495963145173816,0.798384793749738
"2022-11-23 00:0",0.345456371376638,0.101466080006964,0.0252570310299278,0.454602849911445,0.780948119644102
"2022-11-25 00:0",0.332534300497706,0.107767107476413,0.0323416410554125,0.49615773361746,0.841751937580199
"2022-11-28 00:0",0.407483064323887,0.0967098416741252,0.034092387066538,0.555232781190737,0.74493997478365
"2022-11-29 00:0",0.424340392146511,0.127254958957947,0.0273271267117213,0.556053864447321,0.695029601713508
"2022-11-30 00:0",0.437898154217346,0.115921763331889,0.0249738405204496,0.57220904931037,0.667845744522278
"2022-12-01 00:0",0.433502966691783,0.11854941146974,0.0253158436217097,0.602502768057294,0.682927906619055
"2022-12-02 00:0",0.389705687612876,0.129729126070219,0.0240865074802147,0.566998579572864,0.786499977052476
"2022-12-05 00:0",0.372817890684033,0.146978763323471,0.0218076445412065,0.568446241013557,0.76848995364654
"2022-12-06 00:0",0.393527362039603,0.154406957119468,0.0198122963160253,0.570663682420673,0.800925437522781
"2022-12-07 00:0",0.422565346606796,0.179238213394321,0.0212997636035832,0.532128935386671,0.796193686404921
"2022-12-08 00:0",0.428895196604871,0.193458478597492,0.0235427483307403,0.547796000188087,0.820851515812055
"2022-12-09 00:0",0.412213935864672,0.199824932597561,0.0215302134251964,0.525142251418952,0.827196643133043
"2022-12-12 00:0",0.384949469051146,0.209503044424303,0.0217821320518525,0.593014579468386,0.788164501231088
"2022-12-13 00:0",0.388700634271243,0.207545027712233,0.018380213759754,0.629873469366995,0.784384105544499
"2022-12-14 00:0",0.342066748846251,0.222862653093298,0.0158042526890901,0.680523796662579,0.796354150853304
"2022-12-15 00:0",0.375509090719688,0.1454966731962,0.0151761022792626,0.634683134480618,0.717454916163997
"2022-12-16 00:0",0.349524605119962,0.154725332125982,0.0121473906747922,0.661637195931045,0.753236310268062
"2022-12-19 00:0",0.357395829423874,0.16822850576024,0.0119581461320057,0.672223796078904,0.772221676696972
"2022-12-20 00:0",0.370360590715286,0.160398204481425,0.0104476334273449,0.689295679784286,0.839944458157389
"2022-12-21 00:0",0.363291488184059,0.154530499192113,0.0113249581325829,0.743573038519783,0.860904284368037
"2022-12-22 00:0",0.349632132821842,0.144276609391922,0.0111626234059559,0.758709883267352,0.82958952745082
"2022-12-23 00:0",0.34836586136678,0.126405265264163,0.00935847690958346,0.73991395390201,0.802923834547823
"2022-12-27 00:0",0.319976578174246,0.123099199343971,0.0110109212945203,0.767955247871302,0.772022219151089
"2022-12-28 00:0",0.340995073048397,0.100115218600807,0.0102191250900494,0.828894914932347,0.737767390637311
"2022-12-29 00:0",0.343929867338268,0.0943876498176249,0.0107451770183627,0.830996716863628,0.746188140051603
"2022-12-30 00:0",0.330579543382722,0.0968585207158955,0.00851675516216851,0.87374792942421,0.734251636035354
"2023-01-03 00:0",0.33142299632384,0.104983071126627,0.0077516941351108,0.925866756060657,0.78810825411918
"2023-01-04 00:0",0.318377136888608,0.0847113366604043,0.0139404173665128,0.810162476516742,0.515764082798625
"2023-01-05 00:0",0.322304898958298,0.0949778611802157,0.0163510128943905,0.821360992831683,0.526508693392246
"2023-01-06 00:0",0.317300313542383,0.0860485151799949,0.0167959680471843,0.830899681024929,0.502523390398225
"2023-01-09 00:0",0.314102996407291,0.0913986971236544,0.0141001851120331,0.829635647207269,0.508644879355544
"2023-01-10 00:0",0.318647018049899,0.0938882228571694,0.0150724560684462,0.862088412408228,0.51737195689393
"2023-01-11 00:0",0.309629607329464,0.0927530218104111,0.0143224555884699,0.819278154603366,0.535574616551978
"2023-01-12 00:0",0.254491645874298,0.0756869768216558,0.0151229295798609,0.789638847921529,0.585894447712383
"2023-01-13 00:0",0.221100047964797,0.0493665919261255,0.0121267845955933,0.792376450062982,0.599233041825055
"2023-01-17 00:0",0.230577236652803,0.0527106471984251,0.0142441645504577,0.788076732681139,0.602383673897459
"2023-01-18 00:0",0.225276119807153,0.0538205556186747,0.0140939861075723,0.731277689948296,0.635529232452398
"2023-01-19 00:0",0.231712026787089,0.0516844540716084,0.0169510381087318,0.768370225131138,0.627216986121201
"2023-01-20 00:0",0.253168073903101,0.0719249904062118,0.0216214322456983,0.862443017904457,0.57524030879919
"2023-01-23 00:0",0.251390905660335,0.0766154127589411,0.0275019168522637,0.871407857213398,0.523846779819362
"2023-01-24 00:0",0.238985153368879,0.0622518034799534,0.0298631526114383,0.933680191546956,0.493289345461882
"2023-01-25 00:0",0.234260668966743,0.0628812519372076,0.0236727976010244,0.994315819246163,0.404473216385367
"2023-01-26 00:0",0.231261476069597,0.0623020266510903,0.0222200554366272,0.966259762505719,0.417612337293164
"2023-01-27 00:0",0.218340621184716,0.0559506753282711,0.0282894033405824,0.907612861585619,0.330145520168093
"2023-01-30 00:0",0.207004401204275,0.0596778255430448,0.0283470761426613,0.81915666241165,0.294638086494981
"2023-01-31 00:0",0.208996084949022,0.0557317135521157,0.0316250484844258,0.803244022894923,0.281918032234933
"2023-02-01 00:0",0.208250056784312,0.0549743361666855,0.0309628978893347,0.784628309661279,0.280357921285339
"2023-02-02 00:0",0.180845647567684,0.0534331669237178,0.0342217807237222,0.812103101757728,0.262343339600054
"2023-02-03 00:0",0.184804584599713,0.0489174133003845,0.0336373117238191,0.795171501073789,0.249607065437263
"2023-02-06 00:0",0.198281351012228,0.0481436072648735,0.0345317098429145,0.8155190873597,0.249188317198472
"2023-02-07 00:0",0.197792063036947,0.0482924935955724,0.0344896978925746,0.806841459008856,0.249265572558179
"2023-02-08 00:0",0.198746054224899,0.0533776316442482,0.0381955984409175,0.806092480196233,0.232894575513774
"2023-02-09 00:0",0.188638873005226,0.0548692452051694,0.0407093187500259,0.798602367457579,0.236716742381787
"2023-02-10 00:0",0.196135898858719,0.0615370606469386,0.0414545437771828,0.84348222580178,0.251011931874187
"2023-02-13 00:0",0.158798677058964,0.068424121612975,0.065901325818679,0.89070120632035,0.283928664402227
"2023-02-14 00:0",0.176652836032447,0.121837279287827,0.066866806120587,0.933080215935941,0.251907479724794
"2023-02-15 00:0",0.19801212033418,0.15460586910598,0.101526531172435,0.974442415639878,0.268404047708078
"2023-02-16 00:0",0.185426018754061,0.154923536874304,0.102331006895261,0.901486150434889,0.267701920685793
"2023-02-17 00:0",0.200655618503066,0.201757757714564,0.137429627073177,0.987148079942313,0.24753955508055
"2023-02-21 00:0",0.189689438342395,0.223423019355697,0.147162839899314,0.978545001914678,0.230676107807565
"2023-02-22 00:0",0.186904781011062,0.22640756740161,0.130133883125072,0.923159928468887,0.218912665583351
"2023-02-23 00:0",0.186546013420109,0.209463480228226,0.120097024728696,0.941419900048611,0.18625026828427
"2023-02-24 00:0",0.23108471764183,0.224313806079103,0.175189677251302,0.914083731540482,0.0525031529656816
"2023-02-27 00:0",0.234763599575142,0.218252955703864,0.174791045290169,0.919312751802933,0.0464097501364487
"2023-02-28 00:0",0.235138226687259,0.218431068747019,0.189913358456182,0.917453778753123,0.0499880931250631
"2023-03-01 00:0",0.252766366293709,0.224106569530373,0.202692923718468,0.975402477425478,0.0455879300021937
"2023-03-02 00:0",0.486340530777656,0.254549234349521,0.211836308666812,0.984095249163264,0.0324783498530141
"2023-03-03 00:0",0.479879294865974,0.221865401573205,0.208919669311889,0.990151356650729,0.0304251955621451
"2023-03-06 00:0",0.578757401073821,0.287074800938641,0.275286769235074,0.955797257980594,0.0328096682087895
"2023-03-07 00:0",0.594366396855785,0.303149587660779,0.254288688078312,0.972061735375823,0.0314836945937863
"2023-03-08 00:0",0.618444562407321,0.253894395901062,0.165706695827709,0.968360932156767,0.0351134763907752
"2023-03-09 00:0",0.6733472728928,0.256491734230194,0.140709377804711,0.954400784149583,0.0278153686560883
"2023-03-10 00:0",0.702229634927055,0.220023381579166,0.133061571303196,0.979829508684654,0.0252485759404639
"2023-03-13 00:0",0.804835161573402,0.158940638102723,0.195425414756611,0.935997383641207,0.0428037073868551
"2023-03-14 00:0",0.817264031548834,0.168068611874636,0.19702444303582,0.920159369007168,0.0411319604595069
"2023-03-15 00:0",0.816365624419627,0.187571989864757,0.21399589802954,0.908241035585247,0.0398519218839886
"2023-03-16 00:0",0.807218981948214,0.194074439283786,0.235305864263879,0.859386978077364,0.0430059122883301
"2023-03-17 00:0",0.854962241037525,0.206246325698029,0.223471892983539,0.903684124321122,0.0517415477918163
"2023-03-20 00:0",0.863137022331735,0.212936253062866,0.229193255742089,0.921106775758216,0.0543062154318839
"2023-03-21 00:0",0.917651679796612,0.186569398917805,0.197704065869303,0.923415347513787,0.0562166828489418
"2023-03-22 00:0",0.993328802502724,0.200734632329154,0.164334934143096,0.982322039302273,0.0578301517621254
"2023-03-23 00:0",0.986519095877657,0.161388739268667,0.147093819627615,0.967209418784773,0.0447646429077478
"2023-03-24 00:0",0.943551517113794,0.161929549344753,0.138012950271571,0.948037110070319,0.0406023382617098
"2023-03-27 00:0",0.858796073453877,0.115525227332345,0.137992976849875,0.916506819231017,0.0545851516746937
"2023-03-28 00:0",0.811049383754717,0.0952331553210051,0.174710644725279,0.928576769754838,0.0400399618349027
"2023-03-29 00:0",0.828049158408369,0.0983799666766789,0.174112743788127,0.941649682991755,0.0399471424909785
"2023-03-30 00:0",0.84748120467879,0.0868855488515375,0.195914237580916,0.886403611260701,0.0515933083438854
"2023-03-31 00:0",0.882402461824942,0.0912087091854348,0.228966206597013,0.935568661867868,0.0530687619316456
"2023-04-03 00:0",0.865500518630713,0.0890427102257562,0.223626265597533,0.956211153727596,0.0486751861743865
"2023-04-04 00:0",0.874301426315693,0.0758910697463916,0.186074211995825,0.899043145814683,0.0296510679007685
"2023-04-05 00:0",0.768359451333358,0.0742313937465555,0.167006168253623,0.950862765464448,0.0273886332671868
"2023-04-06 00:0",0.758249321958139,0.103144387516841,0.23476361875933,0.986882838635209,0.0248137564039376
"2023-04-10 00:0",0.699116954526642,0.108471736278481,0.294860596763873,0.870383344117252,0.0294505435062871
"2023-04-11 00:0",0.622080792958916,0.0881241746026878,0.29954850383529,0.776578131259294,0.0305749915526019
"2023-04-12 00:0",0.661739797733541,0.101226487960708,0.323594661109807,0.767827001727219,0.0260638750887058
"2023-04-13 00:0",0.656142510099222,0.11388090186119,0.312249765838297,0.807812104160933,0.0262069185896158
"2023-04-14 00:0",0.654944335259278,0.124218684159469,0.298697122634201,0.734551082554292,0.0237461132717439
"2023-04-17 00:0",0.649690774975528,0.131309763797014,0.309443046957665,0.661283387429374,0.0259584705793492
"2023-04-18 00:0",0.666799320768005,0.121971425958112,0.319113676765451,0.617800749289987,0.0165516164505674
"2023-04-19 00:0",0.527611455984214,0.122410404956513,0.290968163328735,0.603852259461602,0.0139204788650143
"2023-04-20 00:0",0.575652112407082,0.160661168243575,0.284635527593987,0.625222334190175,0.0135712354630208
"2023-04-21 00:0",0.371765491241283,0.108498283602029,0.425097055439849,0.637063495869238,0.0200231599436844
"2023-04-24 00:0",0.336719130576064,0.101559841938824,0.459861693344938,0.683941625720142,0.0188430726598114
"2023-04-25 00:0",0.323992193128332,0.104907973791088,0.488585270992031,0.69565488879965,0.0190688274463169
"2023-04-26 00:0",0.344368675927349,0.0666266084479326,0.566488428221693,0.871945378376289,0.0156062136239622
"2023-04-27 00:0",0.290973886081268,0.0772539725765345,0.520338289898303,0.782306603174645,0.0275920906844812
"2023-04-28 00:0",0.296994689590603,0.0716822292213423,0.498983207581132,0.768365814264826,0.0326333064664343
"2023-05-01 00:0",0.297576130348727,0.0740553244735922,0.598424048646612,0.76697867541028,0.0448771707135683
"2023-05-02 00:0",0.297166312030404,0.0702185527327636,0.617940742959,0.693860025279492,0.0393790512312101
"2023-05-03 00:0",0.350893213544701,0.067379321419479,0.602785151286344,0.681015519737279,0.0291042806297005
"2023-05-04 00:0",0.392901201579226,0.0585265670678132,0.580829558177333,0.688004326976738,0.0299119103518473
"2023-05-05 00:0",0.491540274203011,0.0397015444360669,0.481346389898936,0.707776906335757,0.0295811387358353
"2023-05-08 00:0",0.495526248132664,0.0494452205625262,0.480843928540701,0.742857138218262,0.0300329147901336
"2023-05-09 00:0",0.509699989100035,0.0458345398413008,0.558593231762398,0.70738184942227,0.0299904677072209
"2023-05-10 00:0",0.446907915126332,0.039930649764689,0.572793335851569,0.806922174588533,0.0525016526680265
"2023-05-11 00:0",0.421190542716399,0.0312134658966922,0.658967690915571,0.824948977344928,0.0417642090067661
"2023-05-12 00:0",0.480959473386231,0.0224999617143299,0.812251839712403,0.893959462408097,0.0339657166235231
"2023-05-15 00:0",0.486768011655566,0.022562328432965,0.80944907570539,0.881562695863841,0.0330488278566068
"2023-05-16 00:0",0.487296546767606,0.0285651381494021,0.765898769216293,0.896790031309085,0.0392336611451629
"2023-05-17 00:0",0.500801813206082,0.0275992924870889,0.881418226473101,0.95404999656465,0.0431811529829153
